name	name2	chrom	cdsStart	cdsEnd
NM_031473	IFT81	chr12	110127380	110167978
NM_001302825	GHRL	chr3	10285874	10290180
NM_001302824	GHRL	chr3	10285874	10290180
NM_001170330	C4orf3	chr4	119298778	119304445
NM_022344	C17orf75	chr17	32331762	32342139
NM_003033	ST3GAL1	chr8	133459763	133476024
NM_001291281	FOXO6	chr1	41361930	41382681
NM_152295	TARS	chr5	33441086	33467708
NM_170663	MINK1	chr17	4833583	4897287
NM_001348763	C2orf42	chr2	70150355	70181985
NM_001348762	C2orf42	chr2	70150355	70181985
NM_001317077	CHTOP	chr1	153636588	153645269
NM_003631	PARG	chr10	49819339	49941725
NM_002722	PPY	chr17	43940927	43941654
NM_002667	PLN	chr6	118558921	118559080
NM_145174	DNAJB7	chr22	40861064	40861994
NM_145170	CFAP70	chr10	73253974	73354796
NM_030649	ACAP3	chr1	1293563	1307815
NM_024705	DHRS12	chr13	51769123	51799659
NM_018061	PRPF38B	chr1	108692591	108700020
NM_030657	LIM2	chr19	51380200	51387443
NM_015901	NUDT13	chr10	73114365	73130903
NM_015865	SLC14A1	chr18	45730320	45749951
NM_015705	SGSM3	chr22	40400806	40409759
NM_002964	S100A8	chr1	153390102	153390535
NM_003893	LDB1	chr10	102108092	102111453
NM_015104	ATG2A	chr11	64894972	64917135
NM_080282	ABCA10	chr17	69148826	69225358
NM_001300807	BATF2	chr11	64989128	64990142
NM_001300850	RC3H1	chr1	173938720	173992985
NM_004893	H2AFY	chr5	135334975	135389093
NM_032975	DTNA	chr18	34755976	34884745
NM_022044	SDF2L1	chr22	21642336	21644175
NM_022039	FBXW4	chr10	101611290	101694640
NM_001242631	TMEM262	chr11	65088428	65089031
NM_001282448	TMEM262	chr11	65088454	65089031
NM_001288764	DMPK	chr19	45770487	45782371
NM_001100119	XRCC3	chr14	103698797	103711087
NM_001200051	NPL	chr1	182794371	182829679
NM_001200050	NPL	chr1	182806358	182828908
NM_001193571	CSRP1	chr1	201484712	201496303
NM_001193552	ZNF850	chr19	36747766	36762606
NM_002289	LALBA	chr12	48567956	48570020
NM_002337	LRPAP1	chr4	3512973	3532412
NM_001004326	SLC22A20	chr11	65213872	65225696
NM_003620	PPM1D	chr17	60600414	60663552
NM_003575	ZNF282	chr7	149195589	149224647
NM_003720	PSMG1	chr21	39175589	39183385
NM_003855	IL18R1	chr2	102362660	102396886
NM_001278250	SLC25A45	chr11	65376406	65381951
NM_001300820	SLC25A45	chr11	65376406	65381951
NM_001144776	ELAVL4	chr1	50103991	50201178
NM_182556	SLC25A45	chr11	65376406	65381951
NM_001278251	SLC25A45	chr11	65376406	65379893
NM_001348484	RIMS2	chr8	103500886	104251820
NM_001126112	TP53	chr17	7669608	7676594
NM_001143991	WRAP53	chr17	7688648	7703486
NM_004672	MAP3K6	chr1	27355390	27366597
NM_001134376	CCNJ	chr10	96044393	96058241
NM_001134375	CCNJ	chr10	96044393	96058241
NM_001134374	SPATC1	chr8	144012515	144046646
NM_001164830	CA1	chr8	85328559	85341635
NM_001164811	PET117	chr20	18137955	18142357
NM_001164803	RBMX	chrX	136872294	136879427
NM_020480	ANK1	chr8	41655726	41665023
NM_020478	ANK1	chr8	41661465	41665023
NM_020474	GALNT1	chr18	35654662	35709770
NM_001303024	SSSCA1	chr11	65570695	65571734
NM_006965	ZNF24	chr18	35337231	35340650
NM_001160167	PRR5L	chr11	36401121	36462736
NM_019858	GPR162	chr12	6823898	6827204
NM_021068	IFNA4	chr9	21186961	21187531
NM_019083	TRMT13	chr1	100133168	100148820
NM_032427	MAML2	chr11	95978947	96341895
NM_032383	HPS3	chr3	149129723	149172222
NM_032374	APOPT1	chr14	103562962	103590286
NM_000546	TP53	chr17	7669608	7676594
NM_021015	SSX5	chrX	48187630	48195358
NM_033495	KLHL13	chrX	117898907	117972828
NM_001300866	FILIP1	chr6	75295909	75414972
NM_001346469	ANO10	chr3	43366905	43605852
NM_014458	KLHL20	chr1	173716043	173785247
NM_005800	USPL1	chr13	30621140	30659356
NM_005687	FARSB	chr2	222571870	222656073
NM_153345	TMEM139	chr7	143285957	143286829
NM_153717	EVC	chr4	5711380	5811037
NM_032193	RNASEH2C	chr11	65719782	65720758
NM_002032	FTH1	chr11	61964726	61967425
NM_152284	CHMP4C	chr8	81732626	81758544
NM_016018	PHF20L1	chr8	132777828	132845923
NM_007223	GPR176	chr15	39801131	39920026
NM_007217	PDCD10	chr3	167684307	167720157
NM_001297668	ART5	chr11	3638815	3641862
NM_001318856	CNPY3-GNMT	chr6	42929713	42963706
NM_001293179	PRSS23	chr11	86807643	86808795
NM_001293072	CHN2	chr7	29197979	29512735
NM_152762	TSGA10IP	chr11	65945675	65959940
NM_001243226	TCF4	chr18	55228224	55635897
NM_001243998	SPIB	chr19	50422479	50428336
NM_001243722	TP53TG3D	chr16	32253353	32254903
NM_001145473	LOXHD1	chr18	46477471	46518244
NM_001278623	NFXL1	chr4	47848162	47914203
NM_020890	KIAA1524	chr3	108551148	108589375
NM_032322	RNF135	chr17	30971073	30999191
NM_032321	C2orf88	chr2	190199860	190200148
NM_032317	DNAJC30	chr7	73682742	73683423
NM_032314	COQ5	chr12	120503783	120529141
NM_006826	YWHAQ	chr2	9585285	9630452
NM_006821	ACOT2	chr14	73569240	73575513
NM_007120	UGT1A4	chr2	233718820	233772559
NM_001136503	SMIM24	chr19	3474842	3480463
NM_001136495	C1orf198	chr1	230839851	230843890
NM_001136504	SYT2	chr1	202596756	202605772
NM_001320100	CRADD	chr12	93678774	93894117
NM_001303110	COL4A1	chr13	110191625	110307027
NM_021907	DTNB	chr2	25379318	25652660
NM_001146110	MIER1	chr1	66928903	66984900
NM_182553	CNIH2	chr11	66278456	66283597
NM_001293187	METTL5	chr2	169811819	169824597
NM_003998	NFKB1	chr4	102525518	102616594
NM_153266	TMEM151A	chr11	66292013	66295653
NM_013237	PRELID1	chr5	177303985	177306570
NM_001282931	C19orf12	chr19	29702711	29702945
NM_001318804	NPAS4	chr11	66422763	66425989
NM_145641	APOL3	chr22	36141199	36141808
NM_007183	PKP3	chr11	394292	404569
NM_032595	PPP1R9B	chr17	50135330	50150513
NM_001258029	GSN	chr9	121286143	121332603
NM_005643	TAF11	chr6	34878589	34887957
NM_005581	BCAM	chr19	44809124	44820921
NM_052957	GCNA	chrX	71580821	71612982
NM_024096	DCTPP1	chr16	30424232	30429980
NM_001282644	PRKCQ	chr10	6428206	6515029
NM_001282633	DBI	chr2	119367584	119372318
NM_000835	GRIN2C	chr17	74842434	74855092
NM_001324080	FAM177B	chr1	222746545	222750058
NM_001682	ATP2B1	chr12	89590983	89655886
NM_001206886	CTNND1	chr11	57791640	57816308
NM_001256173	ZNF85	chr19	20935010	20950302
NM_000326	RLBP1	chr15	89210284	89218975
NM_016619	PLAC8	chr4	83094686	83107921
NM_016616	NME8	chr7	37850266	37897092
NM_016615	SLC6A13	chr12	220947	260052
NM_018018	SLC38A4	chr12	46766700	46793071
NM_001288837	VRK2	chr2	58048831	58159693
NM_001168379	ZIC4	chr3	147388858	147405471
NM_001894	CSNK1E	chr22	38293286	38314157
NM_014593	CXXC1	chr18	50282592	50287589
NM_014799	HEPH	chrX	66188534	66266672
NM_014805	EPM2AIP1	chr3	36991253	36993077
NM_005360	MAF	chr16	79594459	79599902
NM_005356	LCK	chr1	32274329	32285716
NM_005355	KIF25	chr6	168029585	168044996
NM_001320567	CCDC130	chr19	13759134	13763068
NM_001320569	CCDC130	chr19	13757424	13763068
NM_174932	BPIFC	chr22	32414302	32457386
NM_012308	KDM2A	chr11	67121316	67255055
NM_001286047	RBM7	chr11	114405721	114407807
NM_001286046	RBM7	chr11	114405721	114407807
NM_001346700	SGSM2	chr17	2337688	2380296
NM_001145206	KIAA1671	chr22	25027999	25190780
NM_001145196	SPATA31A6	chr9	42183687	42189734
NM_017857	SSH3	chr11	67303625	67311887
NM_004769	ASIC3	chr7	151048885	151052652
NM_001858	COL19A1	chr6	69879567	70207274
NM_004761	RGL2	chr6	33292101	33298610
NM_175725	IL5RA	chr3	3090242	3104984
NM_001256508	TBC1D10C	chr11	67404202	67409540
NM_198517	TBC1D10C	chr11	67404202	67409754
NM_001242860	PRKACB	chr1	84165006	84235305
NM_020196	XAB2	chr19	7619585	7629527
NM_000871	HTR6	chr1	19665753	19679368
NM_000869	HTR3A	chr11	113975307	113989763
NM_000841	GRM4	chr6	34022820	34133496
NM_032943	SYTL2	chr11	85695194	85757725
NM_001136478	ANP32E	chr1	150220690	150235786
NM_001136479	ANP32E	chr1	150220690	150231836
NM_024348	DCTN3	chr9	34614078	34620464
NM_001242769	MTHFD1L	chr6	150865822	150898907
NM_001242767	MTHFD1L	chr6	150865822	151092556
NM_002236	KCNF1	chr2	10912426	10913911
NM_002231	CD82	chr11	44594662	44619126
NM_002118	HLA-DMB	chr6	32934970	32940807
NM_001291980	FGFR4	chr5	177089602	177097676
NM_003380	VIM	chr10	17229422	17237271
NM_003376	VEGFA	chr6	43770706	43784562
NM_148976	PSMA1	chr11	14505191	14610986
NM_002628	PFN2	chr3	149966166	149970856
NM_002624	PFDN5	chr12	53295567	53299345
NM_080658	ACY3	chr11	67642723	67647043
NM_001281507	PHACTR3	chr20	59743111	59847130
NM_001282662	MKL1	chr22	40411798	40463227
NM_001271938	MEGF8	chr19	42326243	42376775
NM_015683	ARRDC2	chr19	18008310	18012966
NM_012256	ZNF212	chr7	149239778	149254415
NM_001286188	SCAF8	chr6	154733422	154833395
NM_001321317	ZNF615	chr19	51992879	52008170
NM_001321316	MKLN1	chr7	131399351	131487728
NM_001321315	NAB1	chr2	190659176	190690333
NM_005829	AP3S2	chr15	89835514	89893949
NM_005816	CD96	chr3	111542248	111649806
NM_006006	ZBTB16	chr11	114063300	114250555
NM_005895	GOLGA3	chr12	132773104	132822128
NM_001940	ATN1	chr12	6934001	6941780
NM_001939	DRP2	chrX	101231647	101260621
NM_199426	ZFP64	chr20	52152145	52191636
NM_001300907	KMT5B	chr11	68157687	68175044
NM_001300908	KMT5B	chr11	68157687	68171642
NM_015722	CALY	chr10	133325826	133328989
NM_015721	GEMIN4	chr17	744865	752142
NM_001300913	C11orf24	chr11	68261644	68263767
NM_001304759	C1orf123	chr1	53214658	53220575
NM_001793	CDH3	chr16	68645379	68698400
NM_001167945	CACNB2	chr10	18141179	18539724
NM_001167941	WDR76	chr15	43828096	43866392
NM_001167935	CCM2	chr7	45000333	45076057
NM_001167930	IL1RAP	chr3	190564289	190629518
NM_001159353	REG4	chr1	119802827	119808769
NM_001159352	REG4	chr1	119794617	119808769
NM_001162894	KIAA0040	chr1	175160713	175161013
NM_001162893	KIAA0040	chr1	175160713	175161013
NM_001162536	RBMXL1	chr1	88982653	88983826
NM_001164417	SSX2B	chrX	52697987	52705749
NM_001164417	SSX2B	chrX	52752680	52760444
NM_006973	ZNF32	chr10	43644049	43646133
NM_007069	PLA2G16	chr11	63574944	63614014
NM_007065	CDC37	chr19	10391550	10403479
NM_004923	TESMIN	chr11	68708307	68750660
NM_001039656	TESMIN	chr11	68738695	68750660
NM_001136129	APP	chr21	25881669	26170620
NM_001136130	APP	chr21	25881669	26170620
NM_001282775	RGS7	chr1	240800646	241355776
NM_001282878	LAX1	chr1	203771395	203774681
NM_177424	STX12	chr1	27773307	27822329
NM_177478	FTMT	chr5	121851963	121852692
NM_177455	BHLHA15	chr7	98212309	98212879
NM_177454	FAM171B	chr2	186694173	186762823
NM_177441	TMUB2	chr17	44189046	44190864
NM_001098515	MRGPRF	chr11	69005277	69009901
NM_001320727	SETDB2-PHF11	chr13	49451893	49528665
NM_152589	C12orf50	chr12	87980330	88026962
NM_016655	GABPB1	chr15	50286019	50309798
NM_016654	GABPB1	chr15	50278631	50309798
NM_016643	ZNF771	chr16	30408053	30418367
NM_001349236	ATG7	chr3	11298695	11554843
NM_001349235	ATG7	chr3	11298695	11554843
NM_173694	ATP11C	chrX	139731653	139832189
NM_173678	TCAF2	chr7	143702994	143724730
NM_000643	AGL	chr1	99851042	99921651
NM_001329777	HKR1	chr19	37347282	37363775
NM_017933	PID1	chr2	229025631	229262805
NM_030967	KRTAP1-1	chr17	41040863	41041397
NM_017781	CYP2W1	chr7	983211	988822
NM_017778	NSD3	chr8	38317955	38348171
NM_001012503	KRTAP5-7	chr11	71527300	71527798
NM_021046	KRTAP5-8	chr11	71538055	71538619
NM_001005405	KRTAP5-11	chr11	71582366	71582837
NM_001099653	FAM86C1	chr11	71787536	71799647
NM_017789	SEMA4C	chr2	96860625	96867886
NM_152563	FAM86C1	chr11	71787536	71799647
NM_001289055	PIGG	chr4	505723	521765
NM_203390	RBM12B	chr8	93733404	93736410
NM_207296	MBNL1	chr3	152300193	152459327
NM_001258393	CLPB	chr11	72293366	72434474
NM_080593	HIST1H2BK	chr6	27146417	27146798
NM_080600	MAG	chr19	35295408	35312313
NM_080571	C20orf96	chr20	271206	290603
NM_001243719	RAB6A	chr11	73677897	73730794
NM_002375	MAP4	chr3	47853031	47998860
NM_001145307	LRTOMT	chr11	72089083	72096762
NM_001256828	SMG6	chr17	2061491	2236636
NM_138706	B3GNT6	chr11	77039551	77040706
NM_001145308	LRTOMT	chr11	72095062	72108925
NM_001145309	LRTOMT	chr11	72095062	72108925
NM_001145310	LRTOMT	chr11	72095062	72108925
NM_016556	PSMC3IP	chr17	42572967	42577686
NM_001260497	KCNC2	chr12	75043736	75207983
NM_001278492	ANAPC15	chr11	72109880	72111276
NM_001278493	ANAPC15	chr11	72109880	72111276
NM_001278486	ANAPC15	chr11	72109880	72111276
NM_001278488	ANAPC15	chr11	72109880	72111276
NM_001278552	TUBA4A	chr2	219250351	219252188
NM_014042	ANAPC15	chr11	72109880	72111276
NM_001330984	TMEM230	chr20	5100790	5109430
NM_015832	MBD2	chr18	54202895	54224559
NM_016725	FOLR1	chr11	72192173	72196177
NM_016729	FOLR1	chr11	72192173	72196177
NM_001324004	CTNNA1	chr5	138886259	138933823
NM_001056	SULT1C2	chr2	108293667	108308464
NM_001323894	RMDN3	chr15	40736540	40754783
NM_001323893	AASDH	chr4	56338705	56378356
NM_001324003	CTNNA1	chr5	138886259	138933823
NM_002283	KRT85	chr12	52360852	52367405
NM_001254756	CYB5D2	chr17	4149976	4157082
NM_001254759	ST3GAL4	chr11	126406459	126414047
NM_018461	PPP2R2D	chr10	131901148	131955963
NM_001163673	WDR81	chr17	1716575	1737685
NM_001199699	DHX33	chr17	5444204	5462477
NM_001199694	SLC4A2	chr7	151063180	151076367
NM_001199692	SLC4A2	chr7	151061987	151076367
NM_001330769	PLCZ1	chr12	18683238	18737371
NM_001329769	HKR1	chr19	37335224	37363775
NM_001329770	HKR1	chr19	37324921	37363775
NM_014615	GSE1	chr16	85613391	85672539
NM_014595	NT5C	chr17	75130487	75131707
NM_014604	TAX1BP3	chr17	3663747	3668526
NM_014600	EHD3	chr2	31234621	31266704
NM_014578	RHOD	chr11	67056902	67071602
NM_014575	SCHIP1	chr3	159273820	159896774
NM_001301714	CCR7	chr17	40554741	40555689
NM_001291712	ESR2	chr14	64227532	64282985
NM_032839	DIRC2	chr3	122795192	122879378
NM_032837	FAM104A	chr17	73209528	73232306
NM_032836	FIZ1	chr19	55592449	55597865
NM_032830	UTP4	chr16	69133459	69168937
NM_001329744	DPCD	chr10	101588336	101608902
NM_174869	IDH3G	chrX	153786148	153794326
NM_174878	CLRN1	chr3	150927935	150972708
NM_174890	ZFAND4	chr10	45616435	45663725
NM_174887	IFT20	chr17	28328721	28331985
NM_014786	ARHGEF17	chr11	73308638	73367780
NM_001286050	FAM168A	chr11	73407530	73468474
NM_001286051	FAM168A	chr11	73407530	73468474
NM_015159	FAM168A	chr11	73407530	73468474
NM_012145	DTYMK	chr2	241676126	241686783
NM_005438	FOSL1	chr11	65892885	65900339
NM_005378	MYCN	chr2	15942064	15946097
NM_002443	MSMB	chr10	46033421	46046237
NM_001318849	DOCK9	chr13	98794747	99086351
NM_001318870	MRPL52	chr14	22829912	22834278
NM_015954	DERA	chr12	15911383	16036746
NM_001267806	PAAF1	chr11	73899208	73927362
NM_001256331	CACNA1G	chr17	50561459	50626751
NM_001267805	PAAF1	chr11	73887062	73927362
NM_024600	TMEM204	chr16	1534275	1555026
NM_001282205	SIGMAR1	chr9	34635617	34637697
NM_001282388	ITGB6	chr2	160101735	160200017
NM_001282360	ZNF107	chr7	64666282	64708656
NM_006353	HMGN4	chr6	26545206	26545479
NM_006352	ZBTB18	chr1	244053801	244055370
NM_006345	SLC30A9	chr4	41990651	42086126
NM_001271849	CDK2AP2	chr11	67506944	67507606
NM_001271848	ZNF700	chr19	11925210	11950253
NM_001288748	P4HA3	chr11	74267060	74311611
NM_182904	P4HA3	chr11	74267247	74311611
NM_001323643	ZEB1	chr10	31510845	31527264
NM_173565	RSPH10B	chr7	6757677	6798543
NM_001146106	PARP9	chr3	122536114	122559620
NM_001324248	ZNF37A	chr10	38096617	38118837
NM_001324247	ZNF37A	chr10	38096617	38118837
NM_001266	CES1	chr16	55803048	55833055
NM_012208	HARS2	chr5	140691648	140698552
NM_001323610	RBL2	chr16	53434556	53490300
NM_015917	GSTK1	chr7	143263513	143268837
NM_017417	GALNT8	chr12	4720677	4772597
NM_001324176	ZNF33A	chr10	38054460	38056560
NM_207577	MAP6	chr11	75605803	75668369
NM_025098	MOGAT2	chr11	75717888	75731286
NM_001253891	DGAT2	chr11	75768991	75800508
NM_032103	PPP1R12B	chr1	202495469	202580560
NM_003458	BSN	chr3	49554602	49664839
NM_004626	WNT11	chr11	76187064	76206407
NM_001286562	ARMT1	chr6	151458537	151469110
NM_001286561	NUMA1	chr11	72003526	72035943
NM_001286710	ACSL1	chr4	184757124	184803514
NM_014861	ATP2C2	chr16	84368615	84463732
NM_014807	C2CD2L	chr11	119107741	119116256
NM_001258210	TSKU	chr11	76795616	76796678
NM_015516	TSKU	chr11	76795616	76796678
NM_001318477	TSKU	chr11	76792735	76796678
NM_001300953	ACER3	chr11	76860976	77020327
NM_001300970	ZNF566	chr19	36448976	36449921
NM_001300971	TBCB	chr19	36116079	36125782
NM_001300969	CCDC181	chr1	169395046	169424927
NM_018367	ACER3	chr11	76860976	77020327
NM_032452	JPH4	chr14	23569633	23577453
NM_002807	PSMD1	chr2	231057025	231170712
NM_000424	KRT5	chr12	52514941	52520296
NM_000416	IFNGR1	chr6	137198030	137219327
NM_182833	GDPD4	chr11	77217276	77285137
NM_001142534	SH2D3C	chr9	127738745	127755159
NM_170686	ZNF398	chr7	149147742	149179801
NM_001317816	SLC10A7	chr4	146256490	146521717
NM_001317817	SLC10A7	chr4	146503849	146521717
NM_001318011	CARD19	chr9	93096345	93113107
NM_001318010	CARD19	chr9	93096345	93113091
NM_016228	AADAT	chr4	170060927	170089690
NM_001316960	AAMDC	chr11	77842496	77872315
NM_001317093	NAA60	chr16	3443766	3484855
NM_001317103	DNAJB4	chr1	78005110	78016036
NM_024684	AAMDC	chr11	77842496	77872315
NM_001291846	IKZF1	chr7	50319061	50369535
NM_001320383	C21orf33	chr21	5120654	5128354
NM_001320384	C21orf33	chr21	44133697	44141074
NM_032953	MLXIPL	chr7	73593864	73624492
NM_032952	MLXIPL	chr7	73593864	73624492
NM_001282406	KCTD14	chr11	78016592	78017270
NM_001198559	DNAJC27	chr2	24947742	24971904
NM_000048	ASL	chr7	66076081	66092912
NM_001203248	EZH2	chr7	148807645	148847298
NM_001032394	ADGRG6	chr6	142302329	142443382
NM_001129731	PLEKHG4	chr16	67280044	67288808
NM_020798	USP35	chr11	78196245	78213813
NM_012296	GAB2	chr11	78219271	78280862
NM_080491	GAB2	chr11	78219271	78417720
NM_001252406	ZBTB7B	chr1	155010919	155016685
NM_022968	SERF1A	chr5	70900869	70907806
NM_001135943	MADD	chr11	47273914	47329150
NM_001134296	AP3M2	chr8	42154687	42169061
NM_175885	FAM181B	chr11	82732448	82733729
NM_000096	CP	chr3	149173713	149221792
NM_145018	DDIAS	chr11	82914738	82934335
NM_001278721	RHBDL1	chr16	675790	678052
NM_001278720	RHBDL1	chr16	675790	678052
NM_001286613	MICAL1	chr6	109444190	109465677
NM_148918	SHMT1	chr17	18328749	18355981
NM_152290	C1orf158	chr1	12746430	12760951
NM_152286	PNPLA7	chr9	137460392	137550197
NM_148910	TIRAP	chr11	126290894	126293117
NM_145810	CDCA7	chr2	173354963	173367664
NM_145796	POGZ	chr1	151404801	151442204
NM_148896	NPB	chr17	81902277	81902748
NM_148903	GREB1	chr2	11556614	11587452
NM_148902	TNFRSF18	chr1	1203843	1206571
NM_148901	TNFRSF18	chr1	1203590	1206571
NM_145287	ZNF519	chr18	14104916	14132277
NM_145282	SLC25A48	chr5	135834847	135888084
NM_148887	MRPL10	chr17	47824204	47829220
NM_001256358	PTK6	chr20	63533693	63537314
NM_001286624	MAP3K7CL	chr21	29159973	29174892
NM_001286622	MAP3K7CL	chr21	29109131	29174892
NM_001286615	ANO4	chr12	100901785	101127070
NM_001325	CSTF2	chrX	100820416	100838361
NM_001330072	DCLK1	chr13	35774534	36126137
NM_001330071	DCLK1	chr13	35774534	36126137
NM_001253830	PTPDC1	chr9	94064739	94107944
NM_015884	MBTPS2	chrX	21839734	21882655
NM_015892	CHST15	chr10	124010148	124046212
NM_001346259	USP28	chr11	113799239	113875501
NM_173568	UMODL1	chr21	42071316	42137620
NM_173533	TDRD5	chr1	179592615	179690943
NM_173701	WARS	chr14	100334874	100369185
NM_177415	MAGEB1	chrX	30250493	30251537
NM_138973	BACE1	chr11	117289565	117315795
NM_177404	MAGEB1	chrX	30250493	30251537
NM_173662	RNF175	chr4	153710368	153759862
NM_138971	BACE1	chr11	117289565	117315795
NM_138940	CD200R1	chr3	112929142	112974857
NM_138939	CD200R1	chr3	112929142	112974857
NM_144723	ZMAT2	chr5	140700460	140705756
NM_139067	SMARCC2	chr12	56163688	56189461
NM_144648	LRGUK	chr7	134127367	134263975
NM_139034	MAPK7	chr17	19378900	19383231
NM_139033	MAPK7	chr17	19378900	19383231
NM_175931	CBFA2T3	chr16	88876975	88901624
NM_001315531	RPL26	chr17	8377563	8382310
NM_016290	UIMC1	chr5	176905281	176982615
NM_001322404	HIKESHI	chr11	86302448	86345638
NM_001322407	HIKESHI	chr11	86306331	86345638
NM_001322409	HIKESHI	chr11	86306331	86345638
NM_015205	ATP11A	chr13	112690416	112878294
NM_001302693	TRIM2	chr4	153204530	153276169
NM_001302692	TRIM2	chr4	153204530	153276169
NM_000551	VHL	chr3	10141847	10149965
NM_000548	TSC2	chr16	2048615	2088610
NM_001172677	ZNF607	chr19	37698039	37711618
NM_001172675	ZNF347	chr19	53140307	53153747
NM_022753	S100PBP	chr1	32826099	32856038
NM_001348499	RIMS2	chr8	103819507	104251820
NM_001286473	C14orf159	chr14	91160294	91167691
NM_001286702	ARMC1	chr8	65604393	65627282
NM_001288588	ZNF280D	chr15	56631497	56707109
NM_001288589	ZNF280D	chr15	56700836	56707109
NM_001288590	ZKSCAN7	chr3	44557047	44571375
NM_006235	POU2AF1	chr11	111354260	111379177
NM_006234	POLR2J	chr7	102473648	102478860
NM_006233	POLR2I	chr19	36113754	36114856
NM_014929	FASTKD2	chr2	206766693	206791802
NM_153696	FOLH1B	chr11	89669408	89698599
NM_001166253	TBXAS1	chr7	139829387	140020099
NM_001257207	FGF1	chr5	142595289	142614127
NM_001170402	CDC20B	chr5	55114217	55173000
NM_001204478	TVP23C-CDRT4	chr17	15440252	15563448
NM_001204468	RBM10	chrX	47145446	47186599
NM_001204284	PPP5C	chr19	46347096	46390346
NM_001300930	NAALAD2	chr11	90134758	90191747
NM_005467	NAALAD2	chr11	90134758	90191747
NM_001130026	TCAF2	chr7	143715869	143727667
NM_001286139	SLC36A4	chr11	93148536	93181740
NM_052872	IL17F	chr6	52236930	52244429
NM_138458	WDR92	chr2	68131237	68157443
NM_033395	CEP295	chr11	93666707	93730269
NM_001282237	BCL11B	chr14	99174150	99271218
NM_001282231	ARMCX2	chrX	101655689	101657588
NM_001278727	RFXANK	chr19	19193946	19201719
NM_001278724	IL20RA	chr6	137001557	137017037
NM_001278728	RFXANK	chr19	19193946	19201719
NM_004709	TMEM257	chrX	145827677	145828013
NM_002031	FRK	chr6	115942413	116060311
NM_001144871	VSTM5	chr11	93820568	93850502
NM_001098672	HEPHL1	chr11	94021368	94111894
NM_015146	SEPT8	chr5	132758820	132777137
NM_005000	NDUFA5	chr7	123542118	123557795
