name	name2	chrom	cdsStart	cdsEnd
NM_024821	CCDC134	chr22	42204894	42221827
NM_001242412	AHRR	chr5	304334	434949
NM_001243007	PROX2	chr14	75321834	75330537
NM_001242992	PARN	chr16	14530573	14723982
NM_001242957	MAK	chr6	10764684	10830881
NM_001242356	NCR1	chr19	55417545	55424239
NM_001128149	ATXN7	chr3	63953587	63985143
NM_001171080	RBM41	chrX	106308983	106362003
NM_001171039	ASMT	chrX	1734092	1761907
NM_001198622	TNFSF13	chr17	7462356	7464150
NM_001145860	POP1	chr8	99135565	99170499
NM_002900	RBP3	chr10	48381904	48390877
NM_002890	RASA1	chr5	86564268	86686700
NM_002889	RARRES2	chr7	150035713	150037698
NM_003014	SFRP4	chr7	37947080	37956139
NM_002887	RARS	chr5	167913503	167946195
NM_018214	LRRC1	chr6	53660054	53787591
NM_181661	VPS13B	chr8	100026016	100133715
NM_006725	CD6	chr11	60739337	60786790
NM_006709	EHMT2	chr6	31847860	31865454
NM_015292	ESYT1	chr12	56522103	56537646
NM_015376	RASGRP3	chr2	33740203	33787804
NM_015375	DSTYK	chr1	205116685	205180663
NM_058203	SPAG11B	chr8	7318928	7321025
NM_022478	CDH24	chr14	23517188	23524942
NM_022477	NDRG3	chr20	35281922	35350138
NM_022476	AKTIP	chr16	53526323	53534171
NM_021203	SRPRB	chr3	133524692	133538610
NM_021193	HOXD12	chr2	176964529	176965488
NM_022474	MPP5	chr14	67745887	67799673
NM_022473	ZNF106	chr15	42709501	42749403
NM_022470	ZMAT3	chr3	178742804	178785540
NM_022469	GREM2	chr1	240656268	240656775
NM_022468	MMP25	chr16	3096918	3109099
NM_022467	CHST8	chr19	34180167	34263968
NM_022465	IKZF4	chr12	56415277	56429115
NM_022464	SIL1	chr5	138282805	138463532
NM_014978	SORCS3	chr10	106401085	107023132
NM_015157	PHLDB1	chr11	118484551	118527533
NM_018225	SMU1	chr9	33047290	33076606
NM_015080	NRXN2	chr11	64374667	64481171
NM_018229	AP5M1	chr14	57736032	57755602
NM_017730	QRICH1	chr3	49067884	49114450
NM_017728	TMEM104	chr17	72773469	72832826
NM_017727	TMEM214	chr2	27255883	27263705
NM_017726	PPP1R14D	chr15	41107893	41120839
NM_017724	LRRFIP2	chr3	37095341	37190474
NM_017723	TOR4A	chr9	140173141	140174413
NM_017722	TRMT1	chr19	13215748	13227213
NM_007365	PADI2	chr1	17395538	17445866
NM_015233	MTUS2	chr13	30002979	30077343
NM_015232	IQSEC3	chr12	247438	280487
NM_015432	PLEKHG4	chr16	67313947	67322711
NM_015073	SIPA1L3	chr19	38572205	38696880
NM_015279	TBC1D30	chr12	65218659	65269568
NM_015278	SASH1	chr6	148664203	148869694
NM_017432	PTOV1	chr19	50354585	50363536
NM_017431	PRKAG3	chr2	219688484	219696493
NM_017429	BCMO1	chr16	81272513	81324182
NM_017426	NUP54	chr4	77036518	77069527
NM_017425	SPA17	chr11	124545160	124564342
NM_138780	SYTL5	chrX	37893142	37985983
NM_015261	NCAPD3	chr11	134022838	134093820
NM_001256335	PTGES2	chr9	130883423	130886093
NM_001256323	THTPA	chr14	24025966	24028049
NM_001256322	THTPA	chr14	24025966	24028049
NM_001256321	THTPA	chr14	24025966	24027939
NM_001256317	TMPRSS3	chr21	43792870	43815526
NM_001256310	GLS	chr2	191745810	191797588
NM_001256316	CHST9	chr18	24497291	24722773
NM_001256314	SLC5A1	chr22	32464491	32506200
NM_001256313	STK3	chr8	99468069	99837768
NM_001256312	STK3	chr8	99468069	99895984
NM_001254729	AP4S1	chr14	31535402	31562241
NM_001254717	DAXX	chr6	33286519	33289326
NM_001256308	DTNB	chr2	25602187	25851230
NM_012309	SHANK2	chr11	70318973	70858372
NM_014713	LAPTM4A	chr2	20232965	20251281
NM_024072	DDX54	chr12	113596681	113623256
NM_001247990	CTAGE5	chr14	39748675	39819468
NM_023112	OTUB2	chr14	94492883	94512268
NM_021957	GYS2	chr12	21689887	21757526
NM_001079802	FKTN	chr9	108337313	108397545
NM_001184963	FXYD4	chr10	43869194	43871614
NM_001185063	ZNF75D	chrX	134421068	134428066
NM_001641	APEX1	chr14	20923804	20925667
NM_001639	APCS	chr1	159557711	159558498
NM_001640	APEH	chr3	49711834	49720775
NM_001465	FYB	chr5	39107544	39203062
NM_001624	AIM1	chr6	106960216	107016441
NM_001623	AIF1	chr6	31583106	31584677
NM_001622	AHSG	chr3	186330930	186338719
NM_001621	AHR	chr7	17338888	17382688
NM_001315	MAPK14	chr6	35995934	36076224
NM_001308	CPN1	chr10	101802183	101841382
NM_001613	ACTA2	chr10	90694979	90708687
NM_001612	ACRV1	chr11	125542487	125550675
NM_001611	ACP5	chr19	11685824	11688132
NM_001610	ACP2	chr11	47261666	47270340
NM_001609	ACADSB	chr10	124768545	124813281
NM_001608	ACADL	chr2	211053684	211089987
NM_001607	ACAA1	chr3	38164537	38178526
NM_001605	AARS	chr16	70286623	70316666
NM_004617	TM4SF4	chr3	149192664	149220480
NM_005772	RCL1	chr9	4793091	4860275
NM_005771	DHRS9	chr2	169938091	169952277
NM_207038	TCF12	chr15	57212111	57574785
NM_173802	METTL20	chr12	31814887	31820924
NM_173801	PLAC1L	chr11	59807932	59814546
NM_173791	PDZD8	chr10	119042778	119134738
NM_173800	AQPEP	chr5	115298314	115361815
NM_173728	ARHGEF15	chr17	8215357	8224311
NM_173717	ELAC2	chr17	12896134	12921264
NM_173699	MAGEB18	chrX	26157102	26158134
NM_001085455	KRTAP24-1	chr21	31654485	31655250
NM_001099338	NUTM2A	chr10	88985587	88994465
NM_001099337	COQ10A	chr12	56661179	56664101
NM_001099336	C12orf42	chr12	103695885	103872204
NM_001099335	PHYHIP	chr8	22078865	22085870
NM_001099334	C2orf80	chr2	209030530	209051710
NM_001206956	CNTN4	chr3	2942412	3097904
NM_001099294	KIAA1644	chr22	44645564	44696825
NM_001099456	NPW	chr16	2069902	2070620
NM_001142349	SCN4B	chr11	118007741	118014680
NM_001142350	THOC6	chr16	3074327	3077658
NM_001142348	SCN4B	chr11	118007741	118023388
NM_001142345	CMKLR1	chr12	108685617	108687368
NM_001142344	CMKLR1	chr12	108685617	108687368
NM_001171167	CAMTA2	chr17	4872000	4890253
NM_001201477	NETO2	chr16	47117131	47177523
NM_001195520	LRCOL1	chr12	133179987	133182837
NM_001195518	MICU1	chr10	74127952	74326551
NM_001767	CD2	chr1	117297114	117311405
NM_002035	KDSR	chr18	60999014	61034351
NM_001766	CD1D	chr1	158150891	158153940
NM_001764	CD1B	chr1	158298025	158301213
NM_001759	CCND2	chr12	4383206	4409175
NM_199354	PRB1	chr12	11506040	11508487
NM_199353	PRB1	chr12	11506040	11508487
NM_199352	SLC22A25	chr11	62931295	62997124
NM_001001395	LMO3	chr12	16704155	16753794
NM_001080454	ACSM4	chr12	7456927	7480969
NM_001252076	SLC9A3R2	chr16	2083352	2087985
NM_001252075	SLC9A3R2	chr16	2083352	2087985
NM_001256068	NOXA1	chr9	140317981	140328812
NM_001256067	NOXA1	chr9	140317981	140328812
NM_001252065	SYT7	chr11	61286098	61348292
NM_001252052	PCMT1	chr6	150070863	150131764
NM_001252051	PCMT1	chr6	150070863	150123515
NM_001252050	PCMT1	chr6	150070863	150123515
NM_001256062	THTPA	chr14	24025966	24027939
NM_001255995	IFT43	chr14	76452129	76525111
NM_001255988	COLEC11	chr2	3653781	3691708
NM_001255987	COLEC11	chr2	3653781	3691708
NM_001255986	COLEC11	chr2	3653781	3691708
NM_001255985	COLEC11	chr2	3651235	3691708
NM_001202556	CD44	chr11	35160850	35250880
NM_001177315	RRAS2	chr11	14300882	14316373
NM_001177314	RRAS2	chr11	14300882	14385939
NM_001177311	TRPM6	chr9	77339528	77502164
NM_001204082	MINOS1	chr1	19923539	19952895
NM_000223	KRT12	chr17	39017912	39023438
NM_001662	ARF5	chr7	127228552	127231353
NM_001661	ARL4D	chr17	41477100	41477706
NM_001659	ARF3	chr12	49332729	49334878
NM_001660	ARF4	chr3	57557938	57582867
NM_001350	DAXX	chr6	33286519	33289702
NM_001657	AREG	chr4	75311062	75318354
NM_001657	AREG	chr4	75480838	75488112
NM_001656	TRIM23	chr5	64887595	64920101
NM_001655	ARCN1	chr11	118443262	118471429
NM_001652	AQP6	chr12	50366956	50369454
NM_001649	SHROOM2	chrX	9754585	9914977
NM_001650	AQP4	chr18	24436174	24445653
NM_001646	APOC4	chr19	45445534	45448562
NM_001645	APOC1	chr19	45418148	45422487
NM_001256629	BRSK2	chr11	1411514	1478270
NM_001018016	MUC1	chr1	155158610	155162634
NM_001037329	CNGA4	chr11	6260436	6265639
NM_001037328	STAU1	chr20	47731414	47770570
NM_001130099	KIFC3	chr16	57793060	57805562
NM_001130110	SETBP1	chr18	42281311	42456718
NM_001001852	PIM3	chr22	50354595	50356775
NM_001012511	GOSR2	chr17	45000558	45012646
NM_001012509	SLC45A2	chr5	33947252	33984688
NM_001099293	KIF4B	chr5	154393419	154397124
NM_001079673	FNDC3A	chr13	49580326	49781531
NM_001085458	CTNND1	chr11	57558950	57583780
NM_001098668	SFTPA2	chr10	81316964	81319239
NM_001127392	MYRF	chr11	61520216	61553615
NM_001172110	SENP8	chr15	72431964	72432603
NM_001113378	FANCI	chr15	89790878	89859690
NM_000496	CRYBB2	chr22	25617396	25627739
NM_000514	GDNF	chr5	37815752	37834898
NM_001024	RPS21	chr20	60962394	60963522
NM_000923	PDE4C	chr19	18321738	18344001
NM_003172	SURF1	chr9	136218767	136223329
NM_003463	PTP4A1	chr6	64286785	64290079
NM_003462	DNALI1	chr1	38022529	38030662
NM_003461	ZYX	chr7	143078664	143087775
NM_004732	KCNAB3	chr17	7826419	7832753
NM_004390	CTSH	chr15	79214471	79237323
NM_004729	ZBED1	chrX	2406675	2408760
NM_001244249	APEX1	chr14	20923804	20925667
NM_001207023	IQCF3	chr3	51863491	51864817
NM_001207014	SERPINH1	chr11	75277394	75283128
NM_001207019	FCER2	chr19	7754078	7764281
NM_001242581	RIN2	chr20	19867313	19981580
NM_001242575	LOC100130451	chr2	214142440	214148802
NM_001242560	MAP4K4	chr2	102314542	102507711
NM_001207013	PTPN2	chr18	12785821	12884140
NM_001206974	DHPS	chr19	12786651	12791927
NM_001207012	PGF	chr14	75409408	75421945
NM_001242548	ANAPC16	chr10	73983672	73992874
NM_001242547	ANAPC16	chr10	73983672	73992874
NM_001242546	ANAPC16	chr10	73983672	73992874
NM_001242539	NCOA6	chr20	33303125	33370158
NM_001242538	ZNF83	chr19	53116266	53117817
NM_001242537	MFSD11	chr17	74734434	74774434
NM_001242536	MFSD11	chr17	74734434	74774434
NM_001242535	MFSD11	chr17	74734434	74774434
NM_001242534	MFSD11	chr17	74734434	74774434
NM_001242533	MFSD11	chr17	74734434	74774434
NM_001242532	MFSD11	chr17	74734434	74774434
NM_001242531	ZNF83	chr19	53116266	53117817
NM_001242521	LOC729059	chr1	23337393	23342266
NM_001242524	HLA-DPA1	chr6	33036426	33041347
NM_001242525	HLA-DPA1	chr6	33036426	33041347
NM_001258324	TP53I11	chr11	44956434	44959886
NM_001267060	SNX17	chr2	27593610	27599586
NM_001267059	SNX17	chr2	27593610	27599586
NM_001267058	CASP7	chr10	115469170	115489299
NM_001267057	CASP7	chr10	115439513	115489299
NM_001267056	CASP7	chr10	115457252	115489299
NM_001267068	PLEKHB2	chr2	131878514	131904323
NM_001267067	PLEKHB2	chr2	131878514	131904323
NM_001267066	PLEKHB2	chr2	131878514	131904323
NM_001267065	PLEKHB2	chr2	131878514	131904346
NM_001267064	PLEKHB2	chr2	131878514	131904346
NM_001145666	GLG1	chr16	74485953	74640992
NM_001161575	LRRC36	chr16	67381369	67418992
NM_001161574	MAFF	chr22	38610477	38610885
NM_001161573	MAFF	chr22	38609860	38610885
NM_001161572	MAFF	chr22	38609860	38610885
NM_001161566	TNIK	chr3	170781669	171177852
NM_001165993	GDPD1	chr17	57297970	57352559
NM_001146003	NEK11	chr3	130748552	131068579
NM_001145861	POP1	chr8	99135565	99170499
NM_001204306	GC	chr4	72611892	72649735
NM_199420	POLQ	chr3	121151150	121264724
NM_052951	DNTTIP1	chr20	44420643	44439834
NM_018234	STEAP3	chr2	120003072	120020914
NM_018233	OGFOD1	chr16	56485524	56510117
NM_018231	SLC38A7	chr16	58701288	58714030
NM_022785	EFCAB6	chr22	43924732	44178198
NM_001014431	AKT1	chr14	105236677	105258980
NM_001001572	PDE9A	chr21	44163938	44195403
NM_001080543	CACTIN	chr19	3611920	3626760
NM_001098494	ZNF419	chr19	57999318	58005458
NM_003974	DOK2	chr8	21766821	21771112
NM_004074	COX8A	chr11	63742152	63743792
NM_004073	PLK3	chr1	45266135	45271350
NM_005066	SFPQ	chr1	35650056	35658650
NM_004966	HNRNPF	chr10	43882084	43883332
NM_005065	SEL1L	chr14	81943315	82000088
NM_172107	KCNQ2	chr20	62037996	62103816
NM_019056	NDUFB11	chrX	47001715	47004078
NM_018955	UBB	chr17	16285221	16285911
NM_019055	ROBO4	chr11	124754786	124767691
NM_019054	FAM35A	chr10	88911111	88950440
NM_019053	EXOC6	chr10	94608290	94818112
NM_018953	HOXC5	chr12	54426906	54428276
NM_018952	HOXB6	chr17	46673774	46675512
NM_019052	CCHCR1	chr6	31110368	31124815
NM_025106	SPSB1	chr1	9415950	9427634
NM_025104	DBF4B	chr17	42786188	42829331
NM_025103	IFT74	chr9	26961965	27062734
NM_032494	ZC3H8	chr2	112988494	113012558
NM_182314	ENOX2	chrX	129759287	129843265
NM_199482	MOB4	chr2	198388383	198415370
NM_032417	SPANXD	chrX	140785621	140786562
NM_032415	CARD11	chr7	2946271	2998140
NM_032414	PROK1	chr1	110993838	110998973
NM_032413	C15orf48	chr15	45722994	45725214
NM_199186	BPGM	chr7	134346259	134363783
NM_182398	RPS6KA5	chr14	91360750	91526778
NM_080680	COL11A2	chr6	33131454	33160017
NM_181491	MED22	chr9	136210969	136213517
NM_173858	VN1R5	chr1	247419373	247420447
NM_173857	VN1R4	chr19	53770012	53770918
NM_173844	MALT1	chr18	56338875	56415074
NM_181489	ZNF445	chr3	44488066	44497041
NM_181485	ZGPAT	chr20	62339932	62367271
NM_001195654	ZGPAT	chr20	62339932	62367271
NM_020649	CBX8	chr17	77768433	77770797
NM_181466	EIF6	chr20	33866999	33872290
NM_181465	MRPL55	chr1	228294460	228295961
NM_001076682	NCAM1	chr11	112832333	113133647
NM_001243960	NEDD4L	chr18	55711892	56063501
NM_014991	WDFY3	chr4	85594020	85781744
NM_198180	QRFP	chr9	133768814	133769225
NM_198179	QRFPR	chr4	122250468	122301802
NM_001098212	HRH1	chr3	11300723	11302187
NM_001099400	SGCE	chr7	94214776	94285410
NM_133329	KCNG3	chr2	42671073	42720641
NM_133456	SHROOM1	chr5	132158487	132161832
NM_130852	BPIFA1	chr20	31825517	31830333
NM_130851	BMP4	chr14	54416749	54418940
NM_133454	SGSM1	chr22	25202292	25320241
NM_133452	RAVER1	chr19	10428129	10444234
NM_133450	ANKS3	chr16	4747028	4780150
NM_133448	TMEM132D	chr12	129558419	130387884
NM_133446	AGAP4	chr10	46321362	46342795
NM_133445	GRIN3A	chr9	104335455	104500261
NM_133444	ZNF526	chr19	42728555	42730568
NM_133443	GPT2	chr16	46918627	46962909
NM_133439	TADA2A	chr17	35771452	35825740
NM_001146054	SNCA	chr4	90647778	90756818
NM_001173552	TMPRSS4	chr11	117948017	117988628
NM_001173551	TMPRSS4	chr11	117948017	117988628
NM_001419	ELAVL1	chr19	8028366	8056699
NM_001420	ELAVL3	chr19	11565340	11591423
NM_001418	EIF4G2	chr11	10819362	10828842
NM_001417	EIF4B	chr12	53400267	53434007
NM_001749	CAPNS1	chr19	36631913	36640741
NM_005316	GTF2H1	chr11	18354621	18387416
NM_005315	GSC2	chr22	19136503	19137796
NM_005314	GRPR	chrX	16142076	16170768
NM_003519	HIST1H2BL	chr6	27775303	27775684
NM_003520	HIST1H2BN	chr6	27806439	27806820
NM_003518	HIST1H2BG	chr6	26216490	26216871
NM_003517	HIST2H2AC	chr1	149858524	149858914
NM_003510	HIST1H2AK	chr6	27805724	27806117
NM_003506	FZD6	chr8	104312335	104343737
NM_000123	ERCC5	chr13	103498616	103528253
NM_005333	HCCS	chrX	11130180	11139930
NM_005332	HBZ	chr16	202908	204399
NM_005331	HBQ1	chr16	230485	231107
NM_005330	HBE1	chr11	5289698	5291120
NM_005327	HADH	chr4	108911088	108955513
NM_005326	HAGH	chr16	1859283	1876788
NM_005325	HIST1H1A	chr6	26017312	26017960
NM_005324	H3F3B	chr17	73774675	73775255
NM_005323	HIST1H1T	chr6	26107697	26108321
NM_005322	HIST1H1B	chr6	27834626	27835307
NM_005319	HIST1H1C	chr6	26056014	26056656
NM_004912	KRIT1	chr7	91830049	91871449
NM_030660	ATXN3	chr14	92530663	92572896
NM_032563	LCE3D	chr1	152552133	152552412
NM_032562	PLA2G12B	chr10	74695374	74714443
NM_001242851	RNF146	chr6	127601483	127608838
NM_001242849	RNF146	chr6	127601483	127608838
NM_001261843	ZNF623	chr8	144732162	144733653
NM_001079821	NLRP3	chr1	247582096	247611806
NM_001164098	VCAN	chr5	82779337	82876253
NM_001031672	CYB5RL	chr1	54640291	54661289
NM_152360	ZNF573	chr19	38229392	38249236
NM_152348	WDR81	chr17	1631406	1640979
NM_001167606	RAB35	chr12	120535070	120554454
NM_001206943	CSPG5	chr3	47604089	47620183
NM_001167605	KLK11	chr19	51525800	51528887
NM_001167595	AMACR	chr5	33988412	34008124
NM_001190787	MCIDAS	chr5	54516193	54522966
NM_001185023	CLDN7	chr17	7163805	7165362
NM_001178134	CXCL12	chr10	44873196	44880453
NM_001171930	CDH23	chr10	73199588	73492174
NM_001171637	CCDC148	chr2	159145300	159197185
NM_001171908	CXorf40A	chrX	148627176	148628508
NM_001201483	ENO1	chr1	8921418	8928077
NM_001201482	OSBPL6	chr2	179170911	179260286
NM_001201484	PIGO	chr9	35089088	35095562
NM_001174129	SLC11A2	chr12	51382107	51404511
NM_001204261	NR3C1	chr5	142661453	142780113
NM_001204260	NR3C1	chr5	142661453	142780137
NM_130388	ASB12	chrX	63444214	63445530
NM_130387	ASB14	chr3	57310577	57312980
NM_130386	COLEC12	chr18	320044	500514
NM_198232	RNASE1	chr14	21269756	21270227
NM_198229	RGS12	chr4	3317897	3441411
NM_198227	RGS12	chr4	3371994	3441411
NM_198315	VWA5A	chr11	123988218	123995027
NM_198310	TTC8	chr14	89291051	89343754
NM_153363	ZNF679	chr7	63709495	63727247
NM_001271036	FCGR3B	chr1	161594304	161600167
NM_001271035	FCGR3B	chr1	161594304	161600992
NM_001271025	AKR1E2	chr10	4868516	4889722
NM_001271021	AKR1E2	chr10	4868516	4889722
NM_001271015	UBE2W	chr8	74692714	74791144
NM_198271	LMOD3	chr3	69158245	69171537
NM_001001418	TBC1D3C	chr17	34581399	34590454
NM_001039970	PTPN5	chr11	18750480	18793505
NM_001042425	TFAP2A	chr6	10398649	10419683
NM_001004719	OR4M2	chr15	22368575	22369517
NM_001033575	DUSP28	chr2	241500101	241500884
NM_001099438	ZNF30	chr19	35420851	35435742
NM_001099772	CYP4B1	chr1	47264753	47284486
NM_001161660	MYB	chr6	135502651	135539118
NM_001163926	LRTM2	chr12	1937314	1943887
NM_001165977	PROM2	chr2	95940333	95954744
NM_001166339	SPDYE2B	chr7	102193702	102201622
NM_080282	ABCA10	chr17	67144967	67221499
NM_004447	EPS8	chr12	15774250	15835885
NM_021013	KRT34	chr17	39534310	39538624
NM_014951	ZNF365	chr10	64135952	64159548
NM_003325	HIRA	chr22	19318962	19418999
NM_003324	TULP3	chr12	3000113	3048610
NM_031308	EPPK1	chr8	144940158	144947421
NM_031307	PUS3	chr11	125763679	125766179
NM_031229	RBCK1	chr20	389401	411074
NM_031305	ARHGAP24	chr4	86852083	86921875
NM_031294	LRRC48	chr17	17880912	17919985
NM_031304	DOHH	chr19	3491489	3496812
NM_001203247	EZH2	chr7	148504737	148544390
NM_001256168	ZNF620	chr3	40557427	40558354
NM_001256167	ZNF620	chr3	40557427	40558354
NM_001256165	TMCO1	chr1	165697259	165737752
NM_001001966	OR14A16	chr1	247978101	247979031
NM_014325	CORO1C	chr12	109041178	109095094
NM_014324	AMACR	chr5	33989197	34008124
NM_014323	PATZ1	chr22	31722876	31741588
NM_014322	OPN3	chr1	241757729	241803556
NM_014321	ORC6	chr16	46723617	46731497
NM_014319	LEMD3	chr12	65563376	65640105
NM_014504	RABGEF1	chr7	66236886	66274271
NM_014503	UTP20	chr12	101674060	101779901
NM_017607	PPP1R12C	chr19	55602839	55628911
NM_080548	PTPN6	chr12	7055888	7070083
NM_199294	APITD1	chr1	10490574	10502462
NM_199293	TH	chr11	2185462	2193016
NM_199292	TH	chr11	2185462	2193016
NM_199290	NACA2	chr17	59667893	59668541
NM_199289	NEK5	chr13	52639542	52701618
NM_199287	CCDC137	chr17	79633796	79639734
NM_001142679	ANO6	chr12	45610104	45833721
NM_005507	CFL1	chr11	65622806	65625570
NM_005388	PDCL	chr9	125582363	125589066
NM_005387	NUP98	chr11	3733772	3803347
NM_005386	NNAT	chr20	36149733	36151161
NM_005385	NKTR	chr3	42642498	42687467
NM_198868	TBC1D9B	chr5	179290447	179334821
NM_001031615	ALDH3B2	chr11	67430685	67434406
NM_001261380	SLC6A9	chr1	44463216	44482805
NM_001039664	TNFRSF25	chr1	6524430	6526167
NM_001040664	PPAN-P2RY11	chr19	10217070	10225414
NM_001099684	FAM156B	chrX	52936252	52936894
NM_012100	DNPEP	chr2	220239013	220252516
NM_012088	PGLS	chr19	17622481	17631890
NM_015306	USP24	chr1	55534717	55680786
NM_014711	CCP110	chr16	19539203	19562593
NM_014708	KNTC1	chr12	123014610	123110775
NM_001146728	HRASLS5	chr11	63231002	63258506
NM_001146726	TIMD4	chr5	156346467	156390209
NM_001146699	RBM19	chr12	114261028	114404032
NM_000612	IGF2	chr11	2154216	2156753
NM_000610	CD44	chr11	35160850	35250880
NM_000755	CRAT	chr9	131857675	131872788
NM_000144	FXN	chr9	71650698	71687678
NM_000142	FGFR3	chr4	1795661	1808989
NM_001142762	KNSTRN	chr15	40675036	40684190
NM_001146173	SLAMF9	chr1	159921575	159923927
NM_001146172	SLAMF9	chr1	159921450	159923927
NM_001146156	GSK3B	chr3	119545634	119812281
NM_001167580	SV2B	chr15	91795050	91835782
NM_001098536	USP5	chr12	6961343	6975241
NM_001098535	RFPL3	chr22	32754058	32756819
NM_170607	MLX	chr17	40719142	40723621
NM_152709	STOX1	chr10	70587380	70652492
NM_152704	AMER2	chr13	25743741	25745757
NM_152694	ZCCHC5	chrX	77912489	77913917
NM_005120	MED12	chrX	70338604	70362068
NM_005119	THRAP3	chr1	36748164	36769618
NM_000717	CA4	chr17	58227395	58236785
NM_001261	CDK9	chr9	130548427	130551822
NM_002424	MMP8	chr11	102584078	102595586
NM_002183	IL3RA	chrX	1460658	1501358
NM_002422	MMP3	chr11	102706856	102714277
NM_002419	MAP3K11	chr11	65365761	65381227
NM_002420	TRPM1	chr15	31294024	31369124
NM_002418	MLN	chr6	33762601	33768940
NM_002417	MKI67	chr10	129897453	129923931
NM_002416	CXCL9	chr4	76924750	76928602
NM_002415	MIF	chr22	24236661	24237293
NM_002414	CD99	chrX	2609401	2658845
NM_002413	MGST2	chr4	140587173	140625302
NM_002182	IL1RAP	chr3	190282078	190366494
NM_002716	PPP2R1B	chr11	111612319	111637085
NM_002715	PPP2CA	chr5	133533462	133561552
NM_002714	PPP1R10	chr6	30569325	30577721
NM_002991	CCL24	chr7	75441113	75443033
NM_003091	SNRPB	chr20	2442574	2451336
NM_198335	GANAB	chr11	62393286	62414071
NM_002990	CCL22	chr16	57392728	57397500
NM_002915	RFC3	chr13	34392315	34410432
NM_003009	SEPW1	chr19	48282042	48284627
NM_001678	ATP1B2	chr17	7554836	7559213
NM_001677	ATP1B1	chr1	169076067	169100793
NM_001003789	RABL2B	chr22	51207203	51220722
NM_001003788	STRADA	chr17	61780958	61791417
NM_001168214	C3orf80	chr3	159943422	159944166
NM_001128590	CYP21A2	chr6	31973465	31976176
NM_001164675	SUMF1	chr3	4403827	4508929
NM_001135694	VDAC3	chr8	42251729	42262980
NM_001136224	RCOR3	chr1	211432902	211487001
NM_001142402	CD164	chr6	109690053	109703581
NM_001142392	SLC10A3	chrX	153715845	153717279
NM_001142401	CD164	chr6	109690053	109703581
NM_002530	NTRK3	chr15	88420165	88799384
NM_002799	PSMB7	chr9	127115876	127177704
NM_002810	PSMD4	chr1	151227258	151239819
NM_182678	UBE2E3	chr2	181846769	181927615
NM_182676	PLTP	chr20	44527579	44540091
NM_182666	UBE2E1	chr3	23848760	23932097
