gene	canonical	chrom	start	end
TUT1	NM_022830	11	62575044	62591637
RAB28	NM_004249	4	13367722	13484365
XRCC1	NM_006297	19	43543311	43575578
BAIAP2	NM_006340	17	81035146	81117432
PGRMC2	NM_006320	4	128269236	128288829
SPATA17	NM_138796	1	217631323	217868153
AKR7L	NM_001348421	1	19265981	19274122
C11orf84	NM_138471	11	63813373	63827718
PFKM	NM_001166686	12	48105872	48146404
CYP4A11	NM_000778	1	46929173	46941484
TNKS	NM_003747	8	9555934	9782346
IER3	NM_003897	6	30743198	30744550
TRIM45	NM_025188	1	117111054	117121789
PXN	NM_001243756	12	120210438	120265771
FERMT3	NM_178443	11	64206679	64223891
LTBP3	NM_001130144	11	65538558	65558228
CAND2	NM_001162499	3	12796671	12834814
KIAA0040	NM_001162893	1	175156986	175193093
HSD3B7	NM_001142777	16	30985197	30989152
HSP90AB1	NM_001271969	6	44246165	44253888
NRBF2	NM_030759	10	63133246	63155031
RPS8	NM_001012	1	44775573	44778740
SRSF9	NM_003769	12	120461667	120469755
ZNF423	NM_001271620	16	49487530	49857919
DNAJC10	NM_018981	2	182716040	182780023
DSCAM	NM_001389	21	40012415	40847113
HRG	NM_000412	3	186665951	186678240
PROC	NM_000312	2	127418419	127429246
KIRREL3	NM_032531	11	126423500	127000870
ZNF708	NM_001297560	19	21291159	21329439
OTULIN	NM_138348	5	14664644	14699850
BEND5	NM_001349794	1	48727522	48776969
ARL17A	NM_001113738	17	46329661	46579722
ANXA5	NM_001154	4	121667996	121696992
SLC22A11	NM_018484	11	64555600	64572875
CALCRL	NM_005795	2	187341962	187448294
PKIB	NM_001270393	6	122471916	122726373
JAGN1	NM_032492	3	9890586	9894347
IFT81	NM_014055	12	110124334	110218795
C4orf3	NM_001170330	4	119296418	119304445
C17orf75	NM_022344	17	32328440	32342209
ST3GAL1	NM_003033	8	133454847	133571940
FOXO6	NM_001291281	1	41361930	41383591
TARS	NM_001258438	5	33440695	33468091
MINK1	NM_001321236	17	4833339	4898061
C2orf42	NM_001348758	2	70149879	70191071
PPY	NM_001319209	17	43940801	43942467
PLN	NM_002667	6	118548262	118561715
DNAJB7	NM_145174	22	40859549	40862126
CFAP70	NM_145170	10	73253757	73358859
ACAP3	NM_030649	1	1292383	1307889
DHRS12	NM_024705	13	51767992	51804162
PRPF38B	NM_001349767	1	108692309	108702930
LIM2	NM_030657	19	51379908	51387956
NUDT13	NM_001283016	10	73110374	73131828
LDB1	NM_001113407	10	102106491	102120473
ATG2A	NM_015104	11	64894531	64917250
ABCA10	NM_080282	17	69148006	69244815
H2AFY	NM_138610	5	135334380	135399887
SDF2L1	NM_022044	22	21642252	21644299
FBXW4	NM_022039	10	101610663	101695295
TMEM262	NM_001282448	11	65088371	65089109
DMPK	NM_001081563	19	45769708	45782557
XRCC3	NM_001100119	14	103697616	103715486
NPL	NM_001200050	1	182789448	182830384
CSRP1	NM_001193571	1	201483529	201507259
ZNF850	NM_001193552	19	36743477	36772814
LALBA	NM_002289	12	48567683	48570046
LRPAP1	NM_002337	4	3503596	3532497
SLC22A20	NM_001004326	11	65213839	65226040
PPM1D	NM_003620	17	60600182	60666279
ZNF282	NM_003575	7	149195461	149226248
IL18R1	NM_003855	2	102356282	102398775
SLC25A45	NM_001278251	11	65375191	65383701
MAP3K6	NM_004672	1	27355178	27366866
CCNJ	NM_001134375	10	96043401	96060868
SPATC1	NM_198572	8	144012413	144047114
CA1	NM_001128830	8	85328228	85378154
PET117	NM_001164811	20	18137854	18143168
RBMX	NM_002139	X	136869193	136880780
ANK1	NM_001142446	8	41653224	41896762
GALNT1	NM_020474	18	35654568	35711834
SSSCA1	NM_001303024	11	65570458	65571888
ZNF24	NM_006965	18	35332207	35344467
GPR162	NM_019858	12	6821796	6827418
IFNA4	NM_021068	9	21186618	21187599
TRMT13	NM_019083	1	100133149	100150498
MAML2	NM_032427	11	95976592	96343180
HPS3	NM_032383	3	149129583	149173196
KLHL13	NM_033495	X	117897812	118117340
FILIP1	NM_001300866	6	75291857	75493914
KLHL20	NM_014458	1	173714940	173786703
USPL1	NM_001321532	13	30617678	30660770
FARSB	NM_005687	2	222571442	222656355
TMEM139	NM_001282876	7	143284898	143288049
EVC	NM_153717	4	5711196	5814304
RNASEH2C	NM_032193	11	65717672	65720938
FTH1	NM_002032	11	61964284	61967660
CHMP4C	NM_152284	8	81732452	81759513
GPR176	NM_007223	15	39799021	39920892
PDCD10	NM_007217	3	167683905	167734863
ART5	NM_053017	11	3638505	3642316
CNPY3-GNMT	NM_001318856	6	42929129	42963880
PRSS23	NM_007173	11	86791058	86811231
TSGA10IP	NM_152762	11	65945643	65959963
SPIB	NM_003121	19	50418937	50431052
TP53TG3D	NM_001243722	16	32253323	32255928
LOXHD1	NM_144612	18	46476971	46657033
KIAA1524	NM_020890	3	108549870	108589644
RNF135	NM_001184992	17	30970937	30999911
C2orf88	NM_001042519	2	190137759	190203484
DNAJC30	NM_032317	7	73680917	73683451
COQ5	NM_032314	12	120503278	120529161
YWHAQ	NM_006826	2	9583966	9631055
ACOT2	NM_006821	14	73569058	73575658
UGT1A4	NM_007120	2	233718791	233773299
SMIM24	NM_001136503	19	3474406	3480542
SYT2	NM_001136504	1	202590596	202710423
CRADD	NM_001320099	12	93677370	93894840
COL4A1	NM_001845	13	110148957	110307157
CNIH2	NM_182553	11	66278200	66284214
METTL5	NM_014168	2	169811757	169824931
NFKB1	NM_003998	4	102501328	102617302
TMEM151A	NM_153266	11	66291901	66296664
PRELID1	NM_013237	5	177303761	177306959
C19orf12	NM_001282931	19	29698885	29715789
NPAS4	NM_178864	11	66421003	66426706
PKP3	NM_007183	11	392598	404908
PPP1R9B	NM_032595	17	50133734	50150517
TAF11	NM_005643	6	34877777	34888071
BCAM	NM_001013257	19	44809058	44821421
GCNA	NM_052957	X	71578023	71613583
DCTPP1	NM_024096	16	30423697	30430052
PRKCQ	NM_001323265	10	6394096	6580646
GRIN2C	NM_000835	17	74842022	74860843
FAM177B	NM_001324080	1	222737215	222750805
ATP2B1	NM_001001323	12	89588048	89656067
ZNF85	NM_001256171	19	20923252	20950697
RLBP1	NM_000326	15	89209866	89221691
PLAC8	NM_001130716	4	83090057	83114758
NME8	NM_016616	7	37848596	37900400
SLC6A13	NM_016615	12	220620	262873
SLC38A4	NM_018018	12	46764760	46825997
VRK2	NM_001288837	2	57907650	58159920
ZIC4	NM_032153	3	147386047	147406809
HEPH	NM_138737	X	66162548	66267388
EPM2AIP1	NM_014805	3	36985865	36993304
MAF	NM_001031804	16	79593847	79600725
LCK	NM_005356	1	32251238	32286167
KIF25	NM_030615	6	168017872	168045089
BPIFC	NM_174932	22	32413846	32457386
KDM2A	NM_012308	11	67119268	67258079
RBM7	NM_001286045	11	114400528	114410610
SGSM2	NM_014853	17	2337511	2381054
KIAA1671	NM_001145206	22	25027973	25197448
SPATA31A6	NM_001145196	9	42183658	42189887
SSH3	NM_017857	11	67303447	67312607
EIF1AY	NM_004681	Y	20575710	20593154
ASIC3	NM_020321	7	151048291	151052756
COL19A1	NM_001858	6	69866555	70212454
RGL2	NM_004761	6	33291653	33299388
IL5RA	NM_000564	3	3066323	3110374
TBC1D10C	NM_198517	11	67403912	67410090
XAB2	NM_020196	19	7619524	7629553
HTR6	NM_000871	1	19665286	19680966
HTR3A	NM_213621	11	113975074	113990312
SYTL2	NM_032943	11	85694220	85811159
ANP32E	NM_030920	1	150218416	150236156
KCNF1	NM_002236	2	10911936	10914225
CD82	NM_002231	11	44565590	44619765
HLA-DMB	NM_002118	6	32934628	32941070
FGFR4	NM_213647	5	177086871	177098142
VIM	NM_003380	10	17228258	17237593
PSMA1	NM_148976	11	14504875	14643634
PFN2	NM_053024	3	149964904	149970954
PFDN5	NM_002624	12	53295450	53299451
ACY3	NM_080658	11	67642554	67650659
MEGF8	NM_001271938	19	42325608	42378769
ARRDC2	NM_001025604	19	18001131	18014102
ZNF212	NM_012256	7	149239650	149255609
MKLN1	NM_001145354	7	131110095	131496639
NAB1	NM_005966	2	190648894	190692766
AP3S2	NM_005829	15	89830598	89894385
CD96	NM_198196	3	111542078	111652359
ZBTB16	NM_006006	11	114059708	114250675
GOLGA3	NM_005895	12	132768908	132828840
ATN1	NM_001007026	12	6924462	6942321
DRP2	NM_001939	X	101219943	101264496
ZFP64	NM_018197	20	52084010	52191985
GEMIN4	NM_015721	17	744420	752261
CDH3	NM_001317195	16	68644835	68699067
WDR76	NM_024908	15	43826913	43868419
CCM2	NM_031443	7	45000187	45076470
IL1RAP	NM_001167928	3	190514050	190657197
REG4	NM_001159352	1	119794017	119811580
PLA2G16	NM_007069	11	63574470	63614469
CDC37	NM_007065	19	10391132	10403595
TESMIN	NM_001039656	11	68707439	68751520
APP	NM_000484	21	25880549	26171128
LAX1	NM_017773	1	203765155	203776352
STX12	NM_177424	1	27773182	27824452
FTMT	NM_177478	5	121851954	121852828
BHLHA15	NM_177455	7	98212253	98212959
FAM171B	NM_177454	2	186694061	186763785
TMUB2	NM_177441	17	44186950	44191929
MRGPRF	NM_001098515	11	69004393	69013382
SETDB2-PHF11	NM_001320727	13	49444292	49528991
C12orf50	NM_152589	12	87980038	88029399
GABPB1	NM_001320910	15	50277191	50355429
ZNF771	NM_016643	16	30407413	30418595
ATP11C	NM_173694	X	139726345	139832288
TCAF2	NM_001130026	7	143620951	143730080
KRTAP1-1	NM_030967	17	41040558	41041461
CYP2W1	NM_017781	7	983198	989640
NSD3	NM_023034	8	38275042	38382272
KRTAP5-7	NM_001012503	11	71527266	71528164
KRTAP5-8	NM_021046	11	71538024	71539207
KRTAP5-11	NM_001005405	11	71581854	71582875
FAM86C1	NM_018172	11	71787510	71801234
SEMA4C	NM_017789	2	96859735	96869998
PIGG	NM_001345994	4	499199	540194
RBM12B	NM_203390	8	93731500	93740996
HIST1H2BK	NM_080593	6	27138292	27146858
MAG	NM_080600	19	35292085	35313806
C20orf96	NM_080571	20	270862	290778
RAB6A	NM_002869	11	73675637	73761156
LRTOMT	NM_001145309	11	72080330	72110782
B3GNT6	NM_138706	11	77034340	77041958
PSMC3IP	NM_001256015	17	42572309	42577831
ANAPC15	NM_001330321	11	72106375	72112780
TUBA4A	NM_001278552	2	219249710	219254608
TMEM230	NM_001009924	20	5068381	5113087
MBD2	NM_003927	18	54151600	54224788
FOLR1	NM_016724	11	72189557	72196323
RMDN3	NM_001323895	15	40735883	40755336
KRT85	NM_002283	12	52360005	52367525
CYB5D2	NM_144611	17	4143167	4157701
PPP2R2D	NM_001291310	10	131900643	131959834
WDR81	NM_001163809	17	1716522	1738599
DHX33	NM_020162	17	5440911	5469060
SLC4A2	NM_001199692	7	151058199	151076527
PLCZ1	NM_033123	12	18683175	18738059
NT5C	NM_014595	17	75130224	75131795
TAX1BP3	NM_014604	17	3662892	3668679
EHD3	NM_014600	2	31234013	31268394
RHOD	NM_014578	11	67056817	67072017
CCR7	NM_001301716	17	40553769	40565484
DIRC2	NM_032839	3	122795053	122881139
FAM104A	NM_001098832	17	73207352	73232394
FIZ1	NM_032836	19	55591370	55599527
UTP4	NM_032830	16	69132595	69169034
DPCD	NM_001329746	10	101588287	101609664
IDH3G	NM_174869	X	153785765	153794523
ZFAND4	NM_001282905	10	45615500	45672813
IFT20	NM_001267774	17	28328324	28335489
ARHGEF17	NM_014786	11	73308617	73369380
FAM168A	NM_001286050	11	73400477	73598189
MYCN	NM_001293228	2	15940437	15947007
DOCK9	NM_001130048	13	98793486	99086406
DERA	NM_015954	12	15911171	16037381
TMEM204	NM_024600	16	1528740	1555580
RPS4Y1	NM_001008	Y	2841581	2866956
SIGMAR1	NM_001282208	9	34634721	34637826
ZNF107	NM_016220	7	64666082	64711582
HMGN4	NM_006353	6	26538343	26546936
ZBTB18	NM_006352	1	244048938	244057478
SLC30A9	NM_006345	4	41990505	42087534
CDK2AP2	NM_005851	11	67506489	67508728
P4HA3	NM_182904	11	74266648	74311676
CES1	NM_001025195	16	55802851	55833163
HARS2	NM_012208	5	140691425	140699321
RBL2	NM_005611	16	53434419	53491648
GSTK1	NM_001143679	7	143263428	143269129
GALNT8	NM_017417	12	4720585	4772726
MAP6	NM_207577	11	75586917	75668434
MOGAT2	NM_025098	11	75717818	75732958
DGAT2	NM_032564	11	75768732	75801536
BSN	NM_003458	3	49554488	49671549
WNT11	NM_004626	11	76186325	76206530
ARMT1	NM_024573	6	151452257	151470099
NUMA1	NM_001286561	11	72002863	72080693
ACSL1	NM_001286712	4	184755594	184826114
ATP2C2	NM_001286527	16	84368522	84464187
C2CD2L	NM_014807	11	119107349	119117124
TSKU	NM_001318477	11	76782312	76798154
ZNF566	NM_001300970	19	36445118	36489902
TBCB	NM_001281	19	36114985	36125948
JPH4	NM_032452	14	23568034	23578800
PSMD1	NM_002807	2	231056863	231172826
KRT5	NM_000424	12	52514574	52520459
IFNGR1	NM_000416	6	137197483	137219430
GDPD4	NM_182833	11	77216557	77287418
SH2D3C	NM_170600	9	127738316	127778769
ZNF398	NM_020781	7	149126415	149183026
SLC10A7	NM_001300842	4	146253987	146521971
CARD19	NM_032310	9	93096122	93113295
AADAT	NM_016228	4	170060221	170090387
AAMDC	NM_001316958	11	77821113	77900785
IKZF1	NM_006060	7	50304082	50405100
MLXIPL	NM_032951	7	73593193	73624540
KCTD14	NM_001282406	11	78015714	78046191
DNAJC27	NM_016544	2	24943635	24972094
ASL	NM_001024943	7	66075788	66093342
ADGRG6	NM_020455	6	142301918	142446266
PLEKHG4	NM_001129727	16	67278156	67289500
USP35	NM_020798	11	78188811	78214711
GAB2	NM_080491	11	78215289	78417822
SERF1A	NM_021967	5	70025244	70918530
AP3M2	NM_001134296	8	42152945	42171183
FAM181B	NM_175885	11	82732003	82733864
CP	NM_000096	3	149172500	149222045
DDIAS	NM_145018	11	82901694	82934657
MICAL1	NM_001286613	6	109444062	109465968
C1orf158	NM_152290	1	12746185	12761169
PNPLA7	NM_001098537	9	137459951	137550569
CDCA7	NM_031942	2	173354832	173368990
POGZ	NM_015100	1	151402723	151459465
NPB	NM_148896	17	81902108	81902905
TNFRSF18	NM_004195	1	1203507	1206709
ZNF519	NM_145287	18	14099942	14132490
SLC25A48	NM_001349335	5	135579164	135888637
MRPL10	NM_148887	17	47823271	47831541
PTK6	NM_005975	20	63528422	63537370
MAP3K7CL	NM_001286617	21	29077470	29175889
ANO4	NM_001286615	12	100794595	101128641
CSTF2	NM_001306206	X	100820358	100841520
PTPDC1	NM_177995	9	94030793	94109856
MBTPS2	NM_015884	X	21839537	21885423
CHST15	NM_001270764	10	124007665	124093607
UMODL1	NM_001199527	21	42062958	42142995
TDRD5	NM_001199085	1	179591612	179691273
MAGEB1	NM_002363	X	30243730	30252038
RNF175	NM_173662	4	153710159	153760235
ZMAT2	NM_144723	5	140700359	140706681
SMARCC2	NM_001330288	12	56162358	56189574
LRGUK	NM_144648	7	134127351	134264591
MAPK7	NM_139033	17	19377720	19383544
CBFA2T3	NM_005187	16	88874854	88977096
RPL26	NM_001315530	17	8377515	8383250
HIKESHI	NM_001322407	11	86302210	86345943
ATP11A	NM_015205	13	112690328	112887168
TRIM2	NM_001351056	4	153152341	153339322
VHL	NM_000551	3	10141634	10153670
ZNF607	NM_032689	19	37696362	37719790
ZNF347	NM_001172674	19	53138703	53159069
S100PBP	NM_022753	1	32817441	32858879
C14orf159	NM_001286470	14	91114012	91225396
ARMC1	NM_018120	8	65602455	65634217
POU2AF1	NM_006235	11	111352255	111379432
POLR2J	NM_006234	7	102473100	102478934
POLR2I	NM_006233	19	36113708	36115304
FASTKD2	NM_001136194	2	206765387	206796187
FOLH1B	NM_153696	11	89659296	89698718
TBXAS1	NM_001130966	7	139778247	140020325
CDC20B	NM_001170402	5	55112970	55173177
TVP23C-CDRT4	NM_001204478	17	15436014	15563631
NAALAD2	NM_005467	11	90134649	90192611
IL17F	NM_052872	6	52236685	52244500
WDR92	NM_138458	2	68130148	68157560
CEP295	NM_033395	11	93661649	93730356
BCL11B	NM_138576	14	99169287	99271713
ARMCX2	NM_177949	X	101655280	101659891
IL20RA	NM_014432	6	136999970	137045180
TMEM257	NM_004709	X	145827409	145829852
FRK	NM_002031	6	115941529	116060758
VSTM5	NM_001144871	11	93820568	93850502
HEPHL1	NM_001098672	11	94021211	94114208
SEPT8	NM_015146	5	132750816	132777869
NDUFA5	NM_001291304	7	123536997	123601651
LLGL2	NM_001031803	17	75525701	75575209
ARSD	NM_001669	X	2903969	2929375
PAXBP1	NM_016631	21	32733898	32771858
RBFOX1	NM_018723	16	6019130	7713338
SF3B6	NM_016047	2	24067583	24076444
PELO	NM_015946	5	52787939	52802617
ITLN1	NM_017625	1	160876539	160885170
ENDOD1	NM_015036	11	95089809	95132651
DPY30	NM_032574	2	32011648	32039835
SPZ1	NM_032567	5	80319970	80321841
SESN3	NM_144665	11	95165512	95232541
HUWE1	NM_031407	X	53532095	53686729
MSR1	NM_138715	8	16107877	16192791
G3BP2	NM_203505	4	75642768	75673483
CRB1	NM_001257965	1	197201461	197478455
SNX33	NM_153271	15	75649006	75658627
BEST4	NM_153274	1	44783584	44787754
PARL	NM_018622	3	183829384	183884908
CEP68	NM_015147	2	65056360	65087008
GINS3	NM_001126129	16	58392393	58406144
CCDC82	NM_001318736	11	96352764	96389919
TBC1D2	NM_001267571	9	98198997	98255721
DLGAP1	NM_004746	18	3496031	4455266
PWP2	NM_005049	21	5130870	44131181
PDCD1	NM_005018	2	241849880	241858906
TRIM43	NM_138800	2	95592017	95599771
TM4SF18	NM_138786	3	149318497	149333761
GINM1	NM_138785	6	149566207	149591751
STX3	NM_004177	11	59755058	59805882
ANGPTL5	NM_178127	11	101890673	101916522
IFT46	NM_020153	11	118544527	118566076
PHF24	NM_001347982	9	34957486	34982544
AKAP1	NM_001242903	17	57085191	57121349
SIPA1	NM_153253	11	65638106	65650920
TTLL10	NM_001130045	1	1173905	1197933
LRRC57	NM_153260	15	42542521	42548804
SERPINA7	NM_000354	X	106033198	106038727
DHFR	NM_000791	5	80626225	80654981
SYT8	NM_001290332	11	1834309	1837521
HMGCS1	NM_001330663	5	43287469	43313512
SARS	NM_001330669	1	109213892	109238182
ARRDC3	NM_001329670	5	91368631	91383373
EIF2AK1	NM_014413	7	6022246	6059229
RTL8A	NM_001078172	X	135050932	135052191
PRR22	NM_001134316	19	5782959	5784765
TMEM106B	NM_018374	7	12211221	12237264
IQCE	NM_152558	7	2558971	2614734
CDC25B	NM_021873	20	3786771	3806121
VCPKMT	NM_024558	14	50108631	50116579
DDI1	NM_001001711	11	104036579	104039194
LCN15	NM_203347	9	136759633	136764513
LIAS	NM_006859	4	39459023	39477651
PRDM8	NM_020226	4	80185269	80204328
ATXN7L3	NM_020218	17	44191804	44198161
IGLL1	NM_020070	22	23573125	23580308
SDR39U1	NM_020195	14	24439765	24442905
MRPS22	NM_020191	3	139344018	139357045
HCN3	NM_020897	1	155277426	155289848
CARD17	NM_001007232	11	105092468	105101431
CARD18	NM_021571	11	105137720	105139734
PPP1R7	NM_002712	2	241149572	241183650
OGFOD3	NM_175902	17	82389209	82418637
GUCY1A2	NM_001256424	11	106674011	107018445
UBXN11	NM_183008	1	26282281	26318265
GLYATL2	NM_145016	11	58834065	58844524
YPEL4	NM_145008	11	57645086	57649944
IMP4	NM_001320309	2	130342224	130347961
AKR7A2	NM_003689	1	19302707	19312146
MARK3	NM_001128918	14	103385363	103503829
HPRT1	NM_000194	X	134460144	134500668
HMBS	NM_000190	11	119084876	119093549
KDELC2	NM_153705	11	108472105	108498432
FBXL12	NM_001316942	19	9810266	9819103
IAPP	NM_000415	12	21354959	21379980
DAP3	NM_001199849	1	155689090	155739009
BTK	NM_001287344	X	101349446	101390796
YWHAH	NM_003405	22	31944492	31957603
XPO1	NM_003400	2	61477933	61538283
STEAP2	NM_001244944	7	90211685	90237678
NCR2	NM_001199509	6	41335789	41350887
MRPL15	NM_014175	8	54135220	54148514
PCLAF	NM_014736	15	64365011	64381510
TOX	NM_014729	8	58805417	59119208
C11orf53	NM_198498	11	111255981	111286404
COLCA1	NM_207429	11	111293388	111305048
WDR88	NM_173479	19	33132091	33175797
COLCA2	NM_001136105	11	111298545	111308735
C11orf88	NM_207430	11	111514784	111537031
TCF21	NM_198392	6	133889120	133895537
SKAP2	NM_003930	7	26667061	26864743
RHOXF1	NM_139282	X	120109052	120115937
TAF15	NM_139215	17	35809454	35847242
C6orf118	NM_144980	6	165279663	165309622
SLFN5	NM_001330183	17	35243035	35273654
PLAT	NM_000930	8	42174717	42207724
CISH	NM_013324	3	50606453	50611831
PTP4A2	NM_080391	1	31906420	31938387
CDC42	NM_001039802	1	22052626	22092943
TNFRSF25	NM_148965	1	6461153	6466195
ZUFSP	NM_145062	6	116635617	116668810
TBC1D21	NM_153356	15	73873585	73889214
DIXDC1	NM_001037954	11	111927143	112022650
BUB1B-PAK6	NM_001128628	15	40217427	40277487
CTSZ	NM_001336	20	58995186	59007254
CTF1	NM_001330	16	30896606	30903560
CST6	NM_001323	11	66011990	66013505
SLC4A5	NM_133478	2	74216241	74343407
BCLAF1	NM_014739	6	136256862	136289851
C11orf57	NM_018195	11	112074243	112085150
KANSL2	NM_017822	12	48653210	48682252
SENP1	NM_001267595	12	48042897	48106308
HAGHL	NM_001323635	16	726935	729715
BCO2	NM_031938	11	112175484	112218926
FBXO7	NM_012179	22	32474719	32498831
ASGR1	NM_001671	17	7173430	7179564
KCNMB2	NM_181361	3	178536297	178844429
ANKK1	NM_178510	11	113387790	113400418
EVL	NM_001330221	14	99971474	100144236
NDUFAF1	NM_016013	15	41387348	41402460
SPAG1	NM_003114	8	100158034	100241904
CLDN25	NM_001101389	11	113779795	113780485
SMUG1	NM_001351246	12	54180357	54188994
MARC2	NM_001317338	1	220748245	220784815
ZNF175	NM_007147	19	51571236	51589738
RFNG	NM_002917	17	82047901	82051774
TRAF3IP2	NM_147686	6	111555377	111606274
HK2	NM_000189	2	74832654	74893354
C11orf71	NM_001271562	11	114391447	114400550
SKP2	NM_005983	5	36152042	36184040
NLRP3	NM_004895	1	247416155	247449104
THBS1	NM_003246	15	39581078	39598921
PDS5B	NM_015032	13	32586426	32778020
NXPE1	NM_152315	11	114521714	114559895
NXPE4	NM_001077639	11	114570590	114595762
DNM1	NM_001288738	9	128203354	128255248
NAALADL1	NM_005468	11	65044822	65058537
BUD13	NM_032725	11	116748169	116772998
ZPR1	NM_003904	11	116778188	116788038
L3MBTL1	NM_032107	20	43507679	43541895
CHGA	NM_001275	14	92923099	92935296
PTPRC	NM_002838	1	198638967	198757476
ILF2	NM_001267809	1	153661787	153671028
NAGK	NM_017567	2	71068277	71078868
IL17RD	NM_001318864	3	57089981	57170317
SIDT2	NM_001040455	11	117179222	117197445
ZNF799	NM_001322497	19	12390013	12401274
BLK	NM_001715	8	11493991	11564604
DPP4	NM_001935	2	161992244	162074542
TMEM219	NM_001083613	16	29962029	29973052
CFAP65	NM_194302	2	219002845	219041551
PLA2G4E	NM_001206670	15	41981581	42050703
CEP152	NM_001194998	15	48737937	48811146
CEP164	NM_014956	11	117321777	117413266
TBR1	NM_006593	2	161416093	161425867
TRIM21	NM_003141	11	4384896	4393696
SRY	NM_003140	Y	2786854	2787741
GDNF	NM_001190468	5	37812676	37839680
FXYD6	NM_001164836	11	117836975	117877486
ATXN10	NM_013236	22	45671797	45845307
ARAP2	NM_015230	4	36065997	36244357
BTN3A2	NM_001197247	6	26365158	26378320
HOXD8	NM_019558	2	176129693	176132695
TMEM56	NM_001199679	1	95092516	95197605
IQGAP2	NM_006633	5	76403254	76708132
SCN4B	NM_174934	11	118133376	118152915
DPEP1	NM_004413	16	89613307	89638431
FAM81A	NM_152450	15	59438172	59523552
JAML	NM_153206	11	118193726	118225094
NOP9	NM_174913	14	24299853	24309126
GNPTG	NM_032520	16	1351898	1363351
BOK	NM_032515	2	241558730	241574138
PRPF4	NM_001322267	9	113275633	113292905
ARMCX6	NM_001184768	X	101615117	101618001
PPP1R3F	NM_033215	X	49269842	49288093
PGBD1	NM_001184743	6	28281536	28302549
ZBTB33	NM_001184742	X	120250751	120258396
SECTM1	NM_003004	17	82321023	82334045
