chrom	gene	start	end
11	OR10G8	124026798	124030634
11	OR10G7	124036013	124041325
11	CCDC83	85855101	85920021
11	ACCS	44065925	44084222
11	APIP	34853094	34916499
11	PDHX	34915829	35020591
11	PCF11	83156988	83187451
11	LMO1	8224304	8268716
11	UCP3	74000281	74009435
11	ANKRD42	83193739	83260694
11	VWA5A	124115362	124147721
11	ARHGAP32	128965060	129279324
11	MDK	46380756	46383837
11	EXT2	44095549	44245429
11	ESRRA	64305572	64316743
11	CCDC90B	83259097	83286407
11	TRMT112	64316460	64318084
11	OOSP3	59878809	59896481
11	OOSP1	59938432	59957480
11	OOSP4A	59964033	59970146
11	TMEM132A	60924463	60937159
11	TMEM109	60913874	60923443
11	CD5	61102395	61127852
11	ROBO4	124883691	124898500
11	ARHGEF17	73308289	73369388
11	RPS6KB2	67428460	67435408
11	CHST1	45648877	45665622
11	PTGDR2	60850940	60855971
11	P2RY6	73264505	73298617
11	ESAM	124752583	124762290
11	MS4A18	60729304	60744212
11	REXO2	114439386	114450279
11	DLG2	83455012	85627922
11	SCN3B	123629187	123655244
11	C11orf42	6205566	6211132
11	CSKMT	62665309	62668496
11	FANCF	22622890	22625841
11	ST3GAL4	126355640	126440344
11	MS4A12	60492778	60507430
11	P2RY2	73218298	73236352
11	TBRG1	124622836	124635398
11	MS4A5	60429589	60455214
11	ANGPTL5	101890674	101916522
11	TMEM179B	62787415	62790405
11	MRGPRX3	18120955	18138480
11	PGR	101029624	101130524
11	UCP2	73974667	73983307
11	ADM	10304680	10307397
11	PRSS23	86791059	86952910
11	NXPE2	114678386	114706933
11	FEZ1	125442881	125592568
11	PGA3	61203307	61213098
11	PGA5	61241042	61251448
11	PKNOX2	125164687	125433389
11	HEPN1	124919244	124920677
11	TMEM126B	85628573	85636539
11	KRTAP5-10	71565563	71566738
11	NADSYN1	71453109	71524107
11	ZP1	60867562	60875693
11	PTPRCAP	67435510	67438067
11	MMP8	102711795	102727050
11	MMP20	102576835	102625332
11	PGM2L1	74330318	74398473
11	VSIG2	124747472	124752238
11	ZDHHC13	19117099	19176422
11	CHEK1	125625136	125676255
11	NELL1	20669551	21575681
11	AASDHPPT	106075501	106098710
11	EML3	62602218	62612765
11	CARS	3000922	3057613
11	ABCC8	17392498	17476879
11	CDHR5	616565	626078
11	INCENP	62123973	62153163
11	BCO2	112175467	112224699
11	PATL1	59636716	59668980
11	DRD2	113409615	113475691
11	CELF1	47465933	47565569
11	OR4D10	59473315	59479361
11	BBS1	66510606	66533627
11	RSF1	77659996	77821017
11	AC104389.4	5254392	5678434
11	RAPSN	47437757	47449178
11	ZFP91-CNTF	58579172	58624639
11	NR1H3	47248300	47269032
11	RAG2	36575574	36598279
11	C11orf74	36594493	36659290
11	ANO1	70078302	70189528
11	RAG1	36510709	36593156
11	PRG2	57386794	57390657
11	SLC43A3	57406954	57427580
11	HBB	5225464	5229395
11	C11orf80	66744451	66843328
11	PITPNM1	67491768	67506263
11	FAM86C1	71787510	71801236
11	CD6	60971680	61020377
11	NXPE1	114521645	114559895
11	CORO1B	67435510	67443821
11	CRY2	45847118	45883248
11	NRGN	124739846	124747210
11	KRTAP5-1	1584342	1585283
11	HTR3A	113974881	113990313
11	AP003108.2	61429220	61485822
11	PPP1CA	67398183	67421183
11	BRSK2	1389899	1462689
11	MS4A6E	60334831	60396596
11	OR8D1	124302831	124315099
11	ANO3	26309599	26663288
11	SAAL1	18069935	18106091
11	MTRNR2L8	10507887	10509189
11	RNF141	10511678	10541230
11	STARD10	72754729	72793681
11	OOSP4B	59978020	60031077
11	MUC15	26559033	26572233
11	OOSP2	60040275	60048044
11	LYVE1	10556966	10611689
11	MRVI1	10573091	10693988
11	CHRM4	46385098	46386608
11	ARAP1	72685069	72793599
11	SAA2	18239223	18248643
11	TMEM126A	85647967	85656547
11	MRGPRX2	19054455	19060681
11	NXF1	62792123	62806302
11	C11orf45	128899565	128906035
11	FCHSD2	72836745	73142261
11	ACAD8	134253495	134265855
11	C11orf98	62662816	62665217
11	HSD17B12	43680558	43856617
11	NUP98	3671083	3797792
11	DGKZ	46332905	46380554
11	KRTAP5-4	1620958	1622138
11	NRXN2	64606174	64723188
11	BIRC2	102347211	102378670
11	YAP1	102110461	102233423
11	RAD9A	67317871	67398410
11	TBC1D10C	67403915	67410089
11	HARBI1	46602861	46617909
11	STX5	62806897	62832088
11	CFAP300	102047443	102084560
11	STT3A	125591712	125625215
11	APOC3	116829706	116833072
11	CCDC15	124954121	125041489
11	CCDC89	85684866	85686277
11	NTM	131370478	132336822
11	CAPN1	65180566	65212006
11	CDKN1C	2883213	2885773
11	OR51A4	4942831	4947605
11	FSHB	30231016	30235261
11	C11orf40	4571423	4577820
11	OR8K5	56159394	56160317
11	TBX10	67631303	67639560
11	ARFGAP2	47164299	47177125
11	OR5D16	55838752	55839738
11	NDUFC2-KCTD14	78016971	78079865
11	STIM1	3854527	4093210
11	POLD3	74493851	74669117
11	NDUFV1	67605653	67612554
11	SYT8	1828307	1837521
11	GPR152	67451301	67452729
11	CKAP5	46743048	46846308
11	RASGRP2	64726911	64745456
11	RELT	73376264	73397474
11	ROBO3	124865386	124881470
11	RBM7	114400030	114414203
11	ARHGAP1	46677080	46700615
11	DHCR7	71428193	71452868
11	MRGPRX1	18933813	18939507
11	WDR74	62832342	62841809
11	SAA1	18266174	18269977
11	CARNS1	67414968	67425607
11	PRDX5	64318088	64321811
11	CATSPERZ	64300391	64304770
11	EHF	34621093	34661057
11	GIF	59829268	59845501
11	LDHAL6A	18455824	18479600
11	TSG101	18468336	18527232
11	TCN1	59852800	59866575
11	GLB1L3	134274245	134319564
11	FZD4	86945679	86955391
11	SLC22A6	62936385	62984983
11	MMP12	102862736	102875034
11	MMP27	102691487	102705806
11	C11orf71	114391443	114400511
11	MS4A13	60515413	60542721
11	SIK3	116843402	117098437
11	CABP2	67518912	67524517
11	C11orf94	45906513	45907282
11	PEX16	45909669	45918812
11	KRTAP5-11	71579714	71603353
11	KRTAP5-9	71548418	71549553
11	MOB2	1469457	1501247
11	MS4A8	60699574	60715811
11	TEX54	62832319	62832803
11	SPTY2D1	18606401	18634791
11	PPME1	74171099	74254703
11	SSH3	67303448	67312607
11	P4HA3	74235801	74311657
11	SHANK2	70467856	71252577
11	C2CD3	74012714	74171210
11	TP53I11	44885903	44951306
11	AMBRA1	46396414	46594125
11	RPS6KA4	64359148	64372215
11	TSPAN18	44726465	44932421
11	USP28	113797874	113875570
11	MS4A7	60378482	60395951
11	SAA4	18231349	18236893
11	SAA2-SAA4	18231423	18248635
11	FIBIN	26994184	26996121
11	BBOX1	27040725	27127809
11	TMEM45B	129815819	129860003
11	OR8B4	124423904	124424893
11	OR8B8	124437445	124445696
11	TRPC6	101451564	101872562
11	MS4A6A	60172014	60184666
11	OR8B2	124382394	124384462
11	OR8B12	124539635	124545333
11	OR8B3	124395534	124399024
11	OR8A1	124566660	124582942
11	TMX2-CTNND1	57712605	57791586
11	ZDHHC5	57667747	57701187
11	MMP3	102835801	102843803
11	MMP10	102770503	102780628
11	EED	86244544	86278813
11	KRTAP5-2	1597177	1598294
11	MS4A1	60455752	60470760
11	POLR2G	62761544	62766710
11	OR8G1	124241095	124254364
11	OR8D4	123902167	123909229
11	TP53AIP1	128934731	128943399
11	ZNF202	123724177	123741675
11	LRRN4CL	62686402	62689899
11	HNRNPUL2-BSCL2	62690275	62727384
11	RIC3	8106093	8169055
11	MUC5B	1223066	1262172
11	TUB	8019244	8106112
11	DDX10	108665025	108940930
11	NLRP10	7959424	7965426
11	UBXN1	62676498	62679117
11	PRDM10	129899706	130002835
11	BIRC3	102317450	102339403
11	SLC22A11	64555626	64572875
11	PANX3	124611490	124620356
11	MRGPRX4	18172837	18174280
11	SLC22A10	63137867	63369718
11	PYGM	64746389	64760297
11	ME3	86441108	86672636
11	KRTAP5-8	71538025	71539207
11	E2F8	19224063	19241620
11	SLC35C1	45804072	45813015
11	KRTAP5-6	1697195	1697755
11	KRTAP5-3	1607565	1608463
11	ZBTB16	114059593	114250676
11	MRPL16	59806135	59810872
11	ATG16L2	72814308	72843674
11	OR56B4	6107684	6108835
11	C11orf68	65916808	65919117
11	FBXO3	33740939	33774543
11	TPH1	18017564	18042426
11	OR4C3	48324920	48328471
11	TESMIN	68707440	68751564
11	MSANTD2	124766498	124800673
11	KCNE3	74454841	74467729
11	ZNF408	46700818	46705912
11	AP003419.1	67351572	67373584
11	POLD4	67350777	67356972
11	TMEM225	123882926	123885642
11	SELENOH	57741250	57743554
11	MUC2	1074875	1110511
11	EXPH5	108505431	108593738
11	CNGA4	6234765	6244429
11	CCKBR	6259736	6272127
11	GRAMD1B	123358428	123627774
11	OR10A6	7924592	7931268
11	OR10A3	7937171	7941708
11	C11orf96	43942505	43944338
11	ALKBH3	43880811	43920266
11	FOLR3	72114869	72139892
11	CASP1	105025443	105035250
11	IGF2	2129112	2158658
11	TIMM8B	112084800	112086798
11	TRPT1	64223799	64226254
11	SLC43A1	57484534	57515786
11	UBQLNL	5514393	5516705
11	OR52E4	5880629	5887079
11	RTN4RL2	57460549	57477534
11	GRM5	88504576	89065945
11	LRRC56	537527	554916
11	DDIAS	82899975	82958277
11	LRRC4C	40114203	41459773
11	CTSC	88293592	88337787
11	GDPD4	77216558	77301687
11	AP000781.2	57387365	57424059
11	HBD	5232678	5243657
11	SLC22A18	2899721	2925246
11	SCN4B	118133377	118152888
11	SLC22A18AS	2887780	2903740
11	RAB3IL1	61897301	61920269
11	VSTM5	93818232	93850531
11	SCN2B	118161951	118176673
11	RAB38	88113242	88175467
11	MRPL23	1947278	1984522
11	GLYAT	58640426	58731974
11	KMT5B	68154863	68213828
11	ELP4	31509700	31790328
11	C11orf52	111918032	111926872
11	HSPB2-C11orf52	111912736	111926871
11	HSPB2	111912242	111914093
11	CRYAB	111908565	111923722
11	GLYATL2	58834065	58904215
11	CRACR2B	826144	831991
11	RAB30	82973133	83071923
11	OR9Q1	58023881	58181616
11	UNC93B1	67991104	68004982
11	SPINDOC	63813388	63827718
11	ACER3	76860867	77026797
11	KDM4F	95049422	95051338
11	ACY3	67642555	67650659
11	PRR33	1888577	1891895
11	OR5F1	55993681	55994625
11	TMPRSS13	117900643	117929459
11	OR5D14	55795556	55796500
11	OR5D13	55773438	55774382
11	OR4C11	55602360	55607645
11	BDNF	27654893	27722058
11	MRE11	94415578	94493908
11	PLA2G16	63573195	63616883
11	SYT7	61515313	61581148
11	DNAJB13	73950319	73970366
11	KCNJ5	128891356	128921035
11	MUC5AC	1157953	1201138
11	OVCH2	7689438	7706421
11	OR5P2	7795905	7796973
11	FXYD6	117836976	117877486
11	SORL1	121452203	121633693
11	SC5D	121292453	121308694
11	CCDC153	119189638	119196769
11	OR56A3	5938751	5951347
11	ART1	3645128	3664416
11	ART5	3638503	3642316
11	TRIM64C	49053714	49059112
11	CAPRIN1	34051683	34101156
11	LMO2	33858576	33892289
11	GAS2	22625509	22813055
11	HINFP	119121587	119136044
11	CREB3L1	46277661	46321422
11	C1QTNF5	119338939	119340940
11	KCNJ1	128836315	128867373
11	INTS5	62646848	62653302
11	C11orf65	108308519	108467531
11	OTOG	17547373	17647150
11	GAL	68683779	68691175
11	MTCH2	47617315	47642623
11	OAF	120210767	120230332
11	TRIM77	89710299	89717872
11	CWF19L2	107326345	107457844
11	NKAPD1	112074086	112085150
11	PIH1D2	112064010	112074274
11	ASRGL1	62337448	62393412
11	PHRF1	576486	612222
11	ARL2-SNX15	65014182	65040570
11	DIXDC1	111927144	112022584
11	MAML2	95976598	96343180
11	MRPL11	66435075	66466738
11	NPAS4	66421004	66426707
11	OR52E5	5893208	5902730
11	OR56B1	5736448	5738522
11	LRP5	68312609	68449275
11	SLC29A2	66362521	66372214
11	ATG13	46617527	46674818
11	TMEM86A	18693122	18704785
11	MS4A14	60378530	60417756
11	ZW10	113733187	113773811
11	TTC9C	62728069	62740293
11	APBB1	6395124	6419414
11	UQCC3	62670273	62673687
11	TRIM51GP	48975324	48983826
11	NAT10	34105602	34147670
11	B3GAT3	62615296	62622175
11	PTH	13492055	13496181
11	ARCN1	118572390	118603033
11	VWCE	61258286	61295424
11	CTSD	1752752	1764573
11	CCDC86	60842071	60851081
11	F2	46719180	46739506
11	SYT13	45240301	45286319
11	CD82	44564427	44620363
11	MS4A3	60056587	60071128
11	AMPD3	10308313	10507579
11	LDHC	18412307	18452058
11	AP2A2	924894	1012245
11	NPAT	108157215	108222642
11	MAP3K11	65597755	65615382
11	OR4C5	48365485	48366465
11	OR4S1	48306223	48307152
11	NCR3LG1	17351726	17377341
11	RBMXL2	7089027	7090900
11	HTATIP2	20363685	20383783
11	CD59	33703010	33736491
11	AP5B1	65775893	65780802
11	HBG1	5248079	5249859
11	VSIG10L2	125946056	125958647
11	JAML	118193740	118225094
11	OR52J3	5046526	5047461
11	CALCA	14966668	14972354
11	OR1S2	58203202	58204181
11	TENM4	78652831	79440948
11	CNIH2	66278190	66285301
11	ZBTB44	130226677	130314908
11	KCNA4	30009741	30017023
11	SERPINH1	75562056	75572783
11	OR5J2	56176618	56177556
11	IL10RA	117986348	118003037
11	C11orf53	111245805	111286401
11	SSU72P5	4233288	4233872
11	LIN7C	27494576	27506773
11	MRGPRD	68980021	68980986
11	HPX	6431049	6442617
11	OR51V1	5199735	5200700
11	MACROD1	63998558	64166106
11	AP000721.1	63974620	63988346
11	PRG3	57376769	57381150
11	PATE4	125833316	125840069
11	PTDSS2	448268	491399
11	OR51F1	4768979	4769938
11	FAU	65120628	65122473
11	IFITM5	298200	299526
11	C11orf54	93741591	93764749
11	MYEOV	69294138	69367726
11	MED17	93784227	93814963
11	AMOTL1	94706431	94876753
11	AC084337.2	6481485	6508978
11	ARFIP2	6474683	6481479
11	ALG8	78100936	78139660
11	RRM1	4094707	4138876
11	AP003071.5	69155478	69159752
11	ACTN3	66546395	66563329
11	GNG3	62707658	62709201
11	SBF2	9778667	10294207
11	OR5P3	7824818	7830840
11	FAM160A2	6211335	6234711
11	DSCAML1	117427773	117817525
11	SWAP70	9664077	9752991
11	LUZP2	24496970	25082631
11	FOLH1	49146635	49208670
11	SLC17A6	22338097	22379503
11	MRGPRG	3217944	3218813
11	ARHGEF12	120336914	120489936
11	PLCB3	64251523	64269150
11	PPP1R14B	64244480	64246941
11	TMEM136	120325129	120333682
11	LTBP3	65538805	65558930
11	AP002373.1	114400682	114443932
11	CLCF1	67364168	67374177
11	HTR3B	113904677	113946565
11	CCDC88B	64340223	64357534
11	KCNK4	64291302	64300031
11	TOLLIP	1274371	1309654
11	TMX2	57712600	57740973
11	OR4A47	48488717	48489780
11	BSX	122977570	122981720
11	NUCB2	17208153	17349980
11	ALKBH8	107502726	107565746
11	CARD16	105041326	105101431
11	SCT	626431	627143
11	PARVA	12377185	12535356
11	OR10V1	59712916	59713845
11	RHOD	67056818	67072013
11	MMP7	102520508	102530753
11	PRDM11	45095806	45235110
11	CD44	35138870	35232402
11	PTPN5	18727928	18792721
11	BARX2	129375940	129452279
11	AP001931.1	57742163	57793243
11	RNF26	119334527	119337313
11	SART1	65961689	65979828
11	RELA	65653596	65663094
11	COA4	73872667	73876988
11	FXYD6-FXYD2	117820163	117876667
11	PDZD3	119185457	119190223
11	BAD	64269830	64284704
11	KIRREL3	126423359	127003460
11	ANO5	21799934	22283357
11	TALDO1	747329	765024
11	TRIM64B	89869282	89876017
11	CYB561A3	61348745	61362299
11	TMEM41B	9280654	9314780
11	FKBP2	64241003	64244132
11	DDB1	61299451	61342596
11	PRMT3	20387530	20509294
11	DDX6	118747766	118791149
11	BTBD10	13388001	13463297
11	CRTAM	122838500	122872639
11	UBASH3B	122655675	122814473
11	TKFC	61333210	61353295
11	OSBPL5	3087116	3166739
11	BACE1	117285207	117316259
11	MSANTD4	105995623	106022403
11	OVOL1	65787022	65797219
11	TTC36	118527472	118531197
11	TMEM80	695428	705028
11	DRD4	637293	640706
11	RNASEH2C	65714005	65720947
11	SDHD	112086773	112120013
11	PCSK7	117204337	117232525
11	OR51B2	5323359	5324297
11	OR51I2	5449323	5456518
11	OR51B6	5351508	5352446
11	B3GAT1	134378504	134411918
11	CAT	34438925	34472062
11	CBL	119206276	119313926
11	MUC6	1012821	1036706
11	PGAP2	3797724	3826371
11	KCNC1	17734774	17856804
11	SERGEF	17788048	18013162
11	ATM	108222484	108369102
11	CTSW	65879809	65883741
11	ABCG4	119149012	119162653
11	GPR137	64270062	64289500
11	BSCL2	62690275	62709845
11	ACCSL	44047981	44059977
11	OR4C12	49981473	49982535
11	PAAF1	73876699	73931124
11	OR52L1	5985892	5986985
11	EHBP1L1	65576038	65592650
11	GTF2H1	18322295	18367044
11	SCYL1	65525077	65538704
11	TRIM49	89797655	89808575
11	AP002990.1	62559603	62591531
11	STX3	59713456	59805882
11	POLA2	65261762	65305589
11	TRIM5	5663557	5938619
11	OR51B4	5301014	5301946
11	C11orf16	8920076	8933006
11	RCE1	66842835	66846546
11	RIN1	66330242	66336840
11	CYP2R1	14877440	14892252
11	SIAE	124633113	124695707
11	NFRKB	129863636	129895590
11	SPTY2D1OS	18588781	18610255
11	GLB1L2	134331874	134378341
11	OR6X1	123753488	123754545
11	BTBD18	57743514	57751781
11	MED19	57703714	57712323
11	EIF3F	7970251	8001862
11	SMPD1	6390431	6394998
11	SYTL2	85694224	85811159
11	OR56A1	6019336	6034338
11	OR56A5	5967177	5968494
11	CCDC179	22846931	22860426
11	FIBP	65883741	65888539
11	KCNK7	65592855	65595996
11	HSPA8	123057489	123063230
11	GRIK4	120511700	120988904
11	OR4B1	48216810	48217739
11	OR4X2	48245056	48246080
11	OR4X1	48263861	48264778
11	ACAT1	108121516	108147776
11	RAB6A	73675638	73761137
11	CUL5	108008733	108107776
11	FAR1	13668670	13732346
11	SLN	107707378	107719693
11	SYT9	7238778	7469042
11	ARNTL	13276652	13387266
11	ATP5MG	118401154	118431496
11	FLI1	128686535	128813267
11	PCNX3	65615773	65637439
11	RAB39A	107928503	107963482
11	PPFIBP2	7513298	7657127
11	API5	43311963	43344529
11	OR51B5	5303444	5505652
11	OR52H1	5544489	5548533
11	PNPLA2	818902	825573
11	TMEM151A	66291870	66296664
11	SLCO2B1	75100563	75206549
11	ALG9	111782195	111871581
11	APLNR	57233577	57237314
11	ADAMTS8	130404925	130428993
11	MTNR1B	92969720	92985066
11	SYVN1	65121780	65134533
11	OR8U1	56375624	56376553
11	CCS	66592821	66606019
11	POU2AF1	111352252	111455630
11	XRRA1	74807739	74949200
11	CD81	2376177	2397419
11	OR4C6	55662201	55666195
11	TNNI2	1838989	1841680
11	ST5	8693351	8910951
11	OR6M1	123805335	123806387
11	MFRP	119338942	119346673
11	HNRNPUL2	62712630	62727472
11	THYN1	134248279	134253370
11	CCDC85B	65890112	65891635
11	SVIP	22813799	22830299
11	CHID1	867860	915058
11	GANAB	62624826	62646726
11	LMNTD2	554855	560779
11	TTC12	113314529	113383544
11	PPP2R5B	64917553	64934473
11	GVQW3	76381313	76414619
11	PRR5L	36296288	36465204
11	PATE3	125788111	125791600
11	FDXACB1	111874056	111881243
11	OR51G1	4923374	4924339
11	OR52I1	4593614	4596574
11	RTN3	63681446	63759891
11	OR5R1	56417258	56418232
11	TRIM21	4384897	4393696
11	PIWIL4	94543840	94621421
11	FUT4	94543840	94549898
11	MAP4K2	64784914	64803241
11	GDPD5	75434640	75525903
11	COPB1	14443440	14500027
11	NDUFC2	78068304	78080219
11	DEUP1	93329971	93438487
11	ATL3	63624087	63671921
11	NLRX1	119166568	119184016
11	TRIM49B	49027501	49038451
11	USH1C	17493895	17544416
11	MRGPRE	3227698	3232386
11	SLC35F2	107790991	107928293
11	ELMOD1	107591091	107666779
11	UBE4A	118359585	118399211
11	NCAPD3	134150119	134225454
11	AP001267.5	118401602	118482737
11	INPPL1	72223701	72239105
11	PLEKHA7	16777317	17014443
11	OR2AG2	6765626	6771976
11	OR2AG1	6783020	6791558
11	OR6A2	6791736	6799689
11	ZNF214	6999318	7020368
11	DCPS	126303752	126345754
11	ZNF215	6926404	7001004
11	EPS8L2	694438	727727
11	TIRAP	126283065	126298845
11	OR10A4	6876625	6877619
11	OR10A5	6845652	6846705
11	OR2D2	6891490	6892599
11	OR2D3	6920974	6922043
11	OR10A2	6863057	6874717
11	PHOX2A	72239077	72245664
11	SAC3D1	65040901	65044828
11	DLAT	112024814	112064390
11	CDC42EP2	65314818	65322429
11	TRIM6	5596109	5612958
11	MTMR2	95832882	95925315
11	GPHA2	64934471	64935888
11	FAM111B	59107185	59127410
11	PAK1	77321707	77474635
11	TMEM135	87037844	87323758
11	OR5B17	58358124	58359069
11	PDE3B	14643723	14872044
11	NEU3	74988134	75018893
11	OR51S1	4847489	4849238
11	IFITM3	319669	327537
11	OR56A4	5999445	6006946
11	AP001458.2	62649694	62665178
11	MYOD1	17719568	17722131
11	TBCEL	121024072	121090775
11	PDE2A	72576141	72674591
11	JHY	122882528	122959798
11	FAM89B	65572349	65574198
11	LARGE2	45921621	45929096
11	BLID	122115354	122116215
11	KCNJ11	17385859	17389331
11	ZNF143	9460319	9528524
11	FNBP4	47716517	47767443
11	AGBL2	47659591	47715389
11	EFEMP2	65866441	65873592
11	PPP6R3	68460731	68615334
11	C1QTNF4	47589664	47594659
11	KIAA1549L	33376466	33674102
11	TUT1	62575045	62592177
11	SLC25A45	65375192	65383701
11	HRAS	532242	537287
11	OR52I2	4581743	4593340
11	OR5T1	56274154	56276819
11	PGGHG	289135	296107
11	KDM4E	95025258	95027596
11	OR5W2	55913650	55914582
11	CEND1	787104	790123
11	TIMM10B	6481447	6484679
11	OR4P4	55635113	55640309
11	OR4C16	55572128	55573060
11	OR4C15	55554307	55555419
11	OR4A15	55367884	55368918
11	SIRT3	215458	236931
11	TRAPPC4	119018432	119025454
11	NAALAD2	90131515	90192894
11	SLC36A4	93144171	93197964
11	HRASLS5	63461404	63491194
11	GPR83	94377311	94401419
11	STK33	8391868	8594289
11	LGR4	27365961	27472775
11	DEFB108B	71833200	71837710
11	RPS3	75399486	75422280
11	SLC39A13	47407132	47416501
11	TRIM49C	90031106	90042025
11	LGALS12	63506084	63516774
11	IPO7	9384622	9448126
11	RNF214	117232625	117286445
11	GUCY1A2	106674012	107018524
11	RPS13	17074389	17077787
11	P2RX3	57338374	57370600
11	THAP12	76349956	76380971
11	ANO9	417933	442011
11	ILK	6603708	6610874
11	ZBED5	10812074	10858796
11	KDM4D	94973681	94999518
11	OR8J3	56134721	56140201
11	OR10AG1	55965755	55969945
11	OR52B4	4367263	4368386
11	TSKU	76782251	76798154
11	SSU72P7	4338660	4339244
11	SSU72P3	4329865	4330449
11	C11orf21	2295645	2303049
11	MYRF	61752642	61788518
11	RPL27A	8682411	8714759
11	OR4S2	55648327	55652854
11	CST6	66011841	66013505
11	KLHL35	75422394	75430629
11	CHORDC1	90201160	90223364
11	MRGPRF	69004395	69013409
11	PSMD13	236546	252984
11	RPS25	119015712	119018691
11	HRASLS2	63552770	63563383
11	RARRES3	63536809	63546462
11	KDM2A	67119269	67258087
11	SNX15	65027408	65040572
11	KBTBD4	47572197	47579015
11	ARRB1	75264182	75351705
11	OR52E8	5856674	5857734
11	HEPHL1	94021361	94113751
11	ATG2A	64894546	64917248
11	RNH1	494512	507300
11	WNT11	76186325	76210736
11	PATE1	125746293	125749867
11	MMP26	4704927	4992429
11	OR51F2	4821321	4822456
11	KBTBD3	106051098	106077765
11	DBX1	20156155	20160613
11	H2AFX	119093854	119095467
11	VPS51	65089324	65111860
11	AL049629.2	33698261	33722467
11	FOLR2	72216601	72221950
11	TREH	118657316	118679690
